date,target_pct_opening_ev,opening_expected_return_pct,starting_pct_opening_ev,required_movement_pct,achieved_pct_opening_ev,mean_absolute_decimal_change,status
2025-03-22,100,4.415844598037625,35.03084155560305,100.0,100.0,0.2324872559802741,reached_on_grid
2025-03-29,50,12.170468627481402,76.40495105059212,0.0,76.40495105059212,0.0,already_met
2025-03-29,60,12.170468627481402,76.40495105059212,0.0,76.40495105059212,0.0,already_met
2025-03-29,70,12.170468627481402,76.40495105059212,0.0,76.40495105059212,0.0,already_met
2025-03-29,80,12.170468627481402,76.40495105059212,12.0,80.09504573065448,0.041074169805091154,reached_on_grid
2025-03-29,90,12.170468627481402,76.40495105059212,44.0,90.08188346084415,0.15060528928533418,reached_on_grid
2025-03-29,100,12.170468627481402,76.40495105059212,100.0,100.00000000000001,0.3422847483757595,reached_on_grid
2025-04-05,50,2.6178622543436543,63.62436385059997,0.0,63.62436385059997,0.0,already_met
2025-04-05,60,2.6178622543436543,63.62436385059997,0.0,63.62436385059997,0.0,already_met
2025-04-05,70,2.6178622543436543,63.62436385059997,18.0,70.25406951446475,0.11189414456956122,reached_on_grid
2025-04-05,80,2.6178622543436543,63.62436385059997,45.0,80.06213757870978,0.27973536142390304,reached_on_grid
2025-04-05,90,2.6178622543436543,63.62436385059997,73.0,90.22124530311476,0.4537929196432204,reached_on_grid
2025-04-05,100,2.6178622543436543,63.62436385059997,100.0,99.99999999999999,0.6216341364975623,reached_on_grid
2025-04-12,50,10.587031156332264,39.075819132591675,13.0,50.669021633599804,0.05584497219169259,reached_on_grid
2025-04-12,60,10.587031156332264,39.075819132591675,22.0,67.18563142602596,0.09450687601671065,reached_on_grid
2025-04-12,70,10.587031156332264,39.075819132591675,26.0,70.32371949011375,0.1116899443833853,reached_on_grid
2025-04-12,80,10.587031156332264,39.075819132591675,40.0,80.43143943226166,0.17183068366674661,reached_on_grid
2025-04-12,90,10.587031156332264,39.075819132591675,56.0,90.13279091550466,0.24056295713344528,reached_on_grid
2025-04-12,100,10.587031156332264,39.075819132591675,82.0,100.0038269820681,0.3522529015168305,reached_on_grid
2025-04-26,50,2.4743815174838306,7.0716355702884774,5.0,50.78902370446852,0.03309003443307222,reached_on_grid
2025-04-26,60,2.4743815174838306,7.0716355702884774,6.0,62.051341725234074,0.03970804131968667,reached_on_grid
2025-04-26,70,2.4743815174838306,7.0716355702884774,7.0,73.77279043990602,0.046326048206301165,reached_on_grid
2025-04-26,80,2.4743815174838306,7.0716355702884774,8.0,85.85244923298794,0.05294405509291562,reached_on_grid
2025-04-26,90,2.4743815174838306,7.0716355702884774,9.0,98.20907634297879,0.05956206197952998,reached_on_grid
2025-04-26,100,2.4743815174838306,7.0716355702884774,10.0,110.7767763845076,0.06618006886614441,reached_on_grid
2025-05-03,50,10.643176965541567,43.62831576135539,59.0,50.09751012782161,0.17815957821707232,reached_on_grid
2025-05-03,60,10.643176965541567,43.62831576135539,94.0,99.54902526050886,0.2838474636000813,reached_on_grid
2025-05-03,70,10.643176965541567,43.62831576135539,94.0,99.54902526050886,0.2838474636000813,reached_on_grid
2025-05-03,80,10.643176965541567,43.62831576135539,94.0,99.54902526050886,0.2838474636000813,reached_on_grid
2025-05-03,90,10.643176965541567,43.62831576135539,94.0,99.54902526050886,0.2838474636000813,reached_on_grid
2025-05-03,100,10.643176965541567,43.62831576135539,100.0,100.0,0.30196538680859714,reached_on_grid
2025-05-10,50,4.527022657787913,84.20672158759935,0.0,84.20672158759935,0.0,already_met
2025-05-10,60,4.527022657787913,84.20672158759935,0.0,84.20672158759935,0.0,already_met
2025-05-10,70,4.527022657787913,84.20672158759935,0.0,84.20672158759935,0.0,already_met
2025-05-10,80,4.527022657787913,84.20672158759935,0.0,84.20672158759935,0.0,already_met
2025-05-10,90,4.527022657787913,84.20672158759935,29.0,90.07751148658232,0.05092175772022258,reached_on_grid
2025-05-10,100,4.527022657787913,84.20672158759935,100.0,100.0,0.17559226800076763,reached_on_grid
2025-05-17,50,6.278892359837726,57.7794787214539,0.0,57.7794787214539,0.0,already_met
2025-05-17,60,6.278892359837726,57.7794787214539,6.0,60.16188462287984,0.0167391972925352,reached_on_grid
2025-05-17,70,6.278892359837726,57.7794787214539,26.0,70.1813451190821,0.07253652160098582,reached_on_grid
2025-05-17,80,6.278892359837726,57.7794787214539,51.0,80.18681047571793,0.1422831769865492,reached_on_grid
2025-05-17,90,6.278892359837726,57.7794787214539,60.0,90.10734422746377,0.1673919729253519,reached_on_grid
2025-05-17,100,6.278892359837726,57.7794787214539,100.0,100.0,0.2789866215422533,reached_on_grid
2025-05-31,50,2.1814362391288107,49.06330246920275,2.0,50.08326440066882,0.004509068527900155,reached_on_grid
2025-05-31,60,2.1814362391288107,49.06330246920275,25.0,60.34365822042931,0.05636335659875167,reached_on_grid
2025-05-31,70,2.1814362391288107,49.06330246920275,42.0,70.25275491215896,0.09469043908590273,reached_on_grid
2025-05-31,80,2.1814362391288107,49.06330246920275,60.0,80.40348768427286,0.13527205583700389,reached_on_grid
2025-05-31,90,2.1814362391288107,49.06330246920275,79.0,90.36096882250345,0.17810820685205517,reached_on_grid
2025-05-31,100,2.1814362391288107,49.06330246920275,100.0,100.0,0.22545342639500654,reached_on_grid
2025-06-07,50,8.246611198326697,52.53586467750491,0.0,52.53586467750491,0.0,already_met
2025-06-07,60,8.246611198326697,52.53586467750491,15.0,60.51393369604807,0.05343426108937324,reached_on_grid
2025-06-07,70,8.246611198326697,52.53586467750491,32.0,70.26487123443064,0.11399309032399602,reached_on_grid
2025-06-07,80,8.246611198326697,52.53586467750491,49.0,80.20501576349034,0.17455191955861887,reached_on_grid
2025-06-07,90,8.246611198326697,52.53586467750491,74.0,90.0126222665181,0.2636090213742408,reached_on_grid
2025-06-07,100,8.246611198326697,52.53586467750491,100.0,100.0,0.35622840726248756,reached_on_grid
2025-06-14,50,8.836258026391144,46.19664433585297,10.0,50.139257363235714,0.03378347435304291,reached_on_grid
2025-06-14,60,8.836258026391144,46.19664433585297,39.0,60.41822676734326,0.13175554997686728,reached_on_grid
2025-06-14,70,8.836258026391144,46.19664433585297,62.0,70.13872767353465,0.20945754098886585,reached_on_grid
2025-06-14,80,8.836258026391144,46.19664433585297,65.0,88.37687274117427,0.21959258329477863,reached_on_grid
2025-06-14,90,8.836258026391144,46.19664433585297,71.0,90.23276985377674,0.23986266790660443,reached_on_grid
2025-06-14,100,8.836258026391144,46.19664433585297,100.0,100.0,0.33783474353042875,reached_on_grid
2025-06-21,50,8.842797672366547,66.11695417042228,0.0,66.11695417042228,0.0,already_met
2025-06-21,60,8.842797672366547,66.11695417042228,0.0,66.11695417042228,0.0,already_met
2025-06-21,70,8.842797672366547,66.11695417042228,98.0,99.55971546631194,0.23704517403532288,reached_on_grid
2025-06-21,80,8.842797672366547,66.11695417042228,98.0,99.55971546631194,0.23704517403532288,reached_on_grid
2025-06-21,90,8.842797672366547,66.11695417042228,98.0,99.55971546631194,0.23704517403532288,reached_on_grid
2025-06-21,100,8.842797672366547,66.11695417042228,100.0,100.0,0.24188283064828858,reached_on_grid
2025-06-28,50,9.981320457427437,41.09208033413707,16.0,50.25165816887929,0.029446707786347347,reached_on_grid
2025-06-28,60,9.981320457427437,41.09208033413707,31.0,60.52902533397006,0.0570529963360479,reached_on_grid
2025-06-28,70,9.981320457427437,41.09208033413707,48.0,70.45809391572945,0.088340123359042,reached_on_grid
2025-06-28,80,9.981320457427437,41.09208033413707,65.0,80.27236925340037,0.119627250382036,reached_on_grid
2025-06-28,90,9.981320457427437,41.09208033413707,83.0,90.51122632137893,0.1527547966416767,reached_on_grid
2025-06-28,100,9.981320457427437,41.09208033413707,100.0,100.0,0.18404192366467081,reached_on_grid
2025-07-12,50,5.906951138701737,67.39584468391045,0.0,67.39584468391045,0.0,already_met
2025-07-12,60,5.906951138701737,67.39584468391045,0.0,67.39584468391045,0.0,already_met
2025-07-12,70,5.906951138701737,67.39584468391045,13.0,70.20530541239918,0.040976264834285805,reached_on_grid
2025-07-12,80,5.906951138701737,67.39584468391045,52.0,80.07928012974703,0.1639050593371431,reached_on_grid
