event_number,date,target_pct_opening_ev,p025_bankroll,median_bankroll,p95_bankroll,p975_bankroll,mean_bankroll,fraction_below_floor
36,2025-03-15,50,1590.3333203869631,1877.8744616453137,2118.424167845819,2157.203587541962,1875.4897672148347,0.0
37,2025-03-22,50,1511.2695911981455,1788.05474170582,2025.2284918824269,2066.20483855585,1786.8241272559032,0.0
38,2025-03-29,50,1511.2695911981455,1788.05474170582,2025.2284918824269,2066.20483855585,1786.8241272559032,0.0
39,2025-04-05,50,1511.2695911981455,1788.05474170582,2025.2284918824269,2066.20483855585,1786.8241272559032,0.0
40,2025-04-12,50,1065.0085174509622,1332.4412221661987,1528.0047763850944,1559.8581127596194,1327.0278914245887,0.0
41,2025-04-26,50,1192.6748995685516,1487.902618857312,1709.46868006019,1752.0560079478746,1483.1526298847243,0.0
42,2025-05-03,50,1672.1594615769213,2085.3747416958163,2396.988875538839,2458.691425188686,2079.56289257963,0.0
43,2025-05-10,50,1672.1594615769213,2085.3747416958163,2396.988875538839,2458.691425188686,2079.56289257963,0.0
44,2025-05-17,50,1672.1594615769213,2085.3747416958163,2396.988875538839,2458.691425188686,2079.56289257963,0.0
45,2025-05-31,50,1631.3102836793848,2040.81929627818,2359.231887431266,2412.1709457630486,2037.9105960591837,0.0
46,2025-06-07,50,1631.3102836793848,2040.81929627818,2359.231887431266,2412.1709457630486,2037.9105960591837,0.0
