,choice_fighter_name,fstar_parlay,choice_ev,choice_real_odds,parlay_net_odds,pred_winner,choice_proba,parlay_prob,parlay_ev,date,winner,fstar_net,choice_decimal_odds
9,yana santos,0.09149306275768052,0.12489673999999995,2.2,2.0148148148148146,1,0.5113167,0.417983327204655,0.2601423272021819,2025-05-03,1.0,0.09149306275768052,2.2
4,gillian robertson,0.09149306275768052,0.12022933518518508,1.3703703703703702,2.0148148148148146,0,0.81746465,0.417983327204655,0.2601423272021819,2025-05-03,0.0,0.09149306275768052,1.3703703703703702
3,mike malott,0.09248324715230698,0.10581697777777771,1.4444444444444444,2.0044444444444447,1,0.7655656,0.39863760998640796,0.19768455267027463,2025-05-10,1.0,0.09248324715230698,1.4444444444444444
2,valentina shevchenko,0.09248324715230698,0.0830766544,2.08,2.0044444444444447,1,0.52070993,0.39863760998640796,0.19768455267027463,2025-05-10,1.0,0.09248324715230698,2.08
4,luana santos,0.08697143457004165,0.09153908765957453,1.5319148936170213,-1.0,1,0.71253246,0.3893813399609658,0.17562438852912132,2025-05-17,1.0,-0.08697143457004165,1.5319148936170213
5,thiago moises,0.08697143457004165,0.07703370572815527,1.970873786407767,-1.0,0,0.54647523,0.3893813399609658,0.17562438852912132,2025-05-17,1.0,-0.08697143457004165,1.970873786407767
3,ketlen vieira,0.09306416503423025,0.12145397499999988,2.15,1.9769230769230766,1,0.5216065,0.40343991178692495,0.20100958355030718,2025-05-31,1.0,0.09306416503423025,2.15
1,jordan leavitt,0.09306416503423025,0.07093969999999994,1.3846153846153846,1.9769230769230766,0,0.77345645,0.40343991178692495,0.20100958355030718,2025-05-31,0.0,0.09306416503423025,1.3846153846153846
6,merab dvalishvili,0.1399691287298797,0.1971223181818183,1.3636363636363638,0.96969696969697,1,0.8778897,0.669740059320381,0.31918496532802343,2025-06-07,1.0,0.1399691287298797,1.3636363636363638
3,kevin holland,0.1399691287298797,0.10196338777777786,1.4444444444444444,0.96969696969697,0,0.76289773,0.669740059320381,0.31918496532802343,2025-06-07,0.0,0.1399691287298797,1.4444444444444444
8,jamey lyn horth,0.11653079723038638,0.06698928655221742,1.1430615164520743,0.7962395258532595,1,0.9334487,0.6083777105364899,0.09279209031375624,2025-06-14,1.0,0.11653079723038638,1.1430615164520743
5,edmen shahbazyan,0.11653079723038638,0.024182814285714227,1.5714285714285714,0.7962395258532595,1,0.6517527,0.6083777105364899,0.09279209031375624,2025-06-14,1.0,0.11653079723038638,1.5714285714285714
5,hamdy abdelwahab,0.06780159190903301,0.08632326444444438,1.5555555555555556,-1.0,1,0.69835067,0.427366377271751,0.1079869040378727,2025-06-21,0.0,-0.06780159190903301,1.5555555555555556
1,ignacio bahamondes,0.06780159190903301,0.01994216666666654,1.6666666666666663,-1.0,0,0.6119653,0.427366377271751,0.1079869040378727,2025-06-21,1.0,-0.06780159190903301,1.6666666666666663
8,terrance mckinney,0.12614864849520638,0.16798790888888887,1.5555555555555556,1.1212121212121215,1,0.75084937,0.6017161937251589,0.2763676836594282,2025-06-28,1.0,0.12614864849520638,1.5555555555555556
3,alexandre pantoja,0.12614864849520638,0.09279186363636366,1.3636363636363638,1.1212121212121215,1,0.8013807,0.6017161937251589,0.2763676836594282,2025-06-28,1.0,0.12614864849520638,1.3636363636363638
3,steve garcia,0.07342485095841773,0.05128066666666642,1.6666666666666663,1.2727272727272725,0,0.6307684,0.48112042632836,0.09345551438263633,2025-07-12,0.0,0.07342485095841773,1.6666666666666663
1,morgan charriere,0.07342485095841773,0.04011759090909095,1.3636363636363638,1.2727272727272725,0,0.7627529,0.48112042632836,0.09345551438263633,2025-07-12,0.0,0.07342485095841773,1.3636363636363638
0,brendan allen,0.0,-0.10422509090909085,1.3636363636363638,0.0,0,0.6569016,0.38163995832659997,-0.05300964141015052,2025-07-19,0.0,0.0,1.3636363636363638
1,max holloway,0.0,0.05717446311475405,1.819672131147541,0.0,1,0.58096975,0.38163995832659997,-0.05300964141015052,2025-07-19,1.0,0.0,1.819672131147541
4,petr yan,0.1411619236554254,0.10269845000000005,1.25,-1.0,1,0.88215876,0.628526119140864,0.18855900734971076,2025-07-26,1.0,-0.1411619236554254,1.25
9,amanda ribas,0.1411619236554254,0.07786404102564093,1.5128205128205128,-1.0,1,0.7124864,0.628526119140864,0.18855900734971076,2025-07-26,0.0,-0.1411619236554254,1.5128205128205128
5,neil magny,0.0785711759115955,0.4342464454999999,2.15,2.5107594936708857,1,0.66709137,0.47532788388792296,0.6687618809660181,2025-08-02,1.0,0.0785711759115955,2.15
8,karol rosa,0.0785711759115955,0.1635112544303795,1.6329113924050631,2.5107594936708857,1,0.7125379,0.47532788388792296,0.6687618809660181,2025-08-02,1.0,0.0785711759115955,1.6329113924050631
9,joselyne edwards,0.15847457552312155,0.0680101666666667,1.2222222222222223,0.666666666666667,1,0.8738265,0.6633936994535999,0.10565616575600001,2025-08-09,1.0,0.15847457552312155,1.2222222222222223
8,jean matsumoto,0.15847457552312155,0.03524872727272743,1.3636363636363638,0.666666666666667,0,0.7591824,0.6633936994535999,0.10565616575600001,2025-08-09,0.0,0.15847457552312155,1.3636363636363638
5,edson barboza,0.08963360401965388,0.1975809106557378,1.819672131147541,-1.0,1,0.65813005,0.426151777658955,0.31025410892428296,2025-08-16,0.0,-0.08963360401965388,1.819672131147541
2,loopy godinez,0.08963360401965388,0.09408399655172417,1.6896551724137931,-1.0,0,0.6475191,0.426151777658955,0.31025410892428296,2025-08-16,0.0,-0.08963360401965388,1.6896551724137931
1,gauge young,0.11915921784516162,0.1864530022641508,1.6289308176100628,1.214877154879869,0,0.72836304,0.531874691370168,0.178037103174566,2025-08-23,0.0,0.11915921784516162,1.6289308176100628
3,sergei pavlovich,0.11915921784516162,-0.007093326978417469,1.359712230215827,1.214877154879869,1,0.73023295,0.531874691370168,0.178037103174566,2025-08-23,1.0,0.11915921784516162,1.359712230215827
0,sam patterson,0.08886926641230014,0.07828417474226795,1.5154639175257731,-1.0,1,0.71152085,0.437480515728795,0.14341052766230566,2025-09-06,1.0,-0.08886926641230014,1.5154639175257731
5,andreas gustafsson,0.08886926641230014,0.0603981347826088,1.7246376811594204,-1.0,1,0.6148527,0.437480515728795,0.14341052766230566,2025-09-06,0.0,-0.08886926641230014,1.7246376811594204
3,rafa garcia,0.07026721306382458,0.24413302700000006,2.43,-1.0,1,0.5119889,0.35262472624039,0.468933859595682,2025-09-13,1.0,-0.07026721306382458,2.43
4,claudio puelles,0.07026721306382458,0.18068874285714304,1.7142857142857144,-1.0,1,0.6887351,0.35262472624039,0.468933859595682,2025-09-13,0.0,-0.07026721306382458,1.7142857142857144
5,jimmy crute,0.1477504277243959,0.09653190995850636,1.4149377593360997,-1.0,1,0.7749683,0.62809305291714,0.1257025974689212,2025-09-27,1.0,-0.1477504277243959,1.4149377593360997
2,jake matthews,0.1477504277243959,0.026602679999999906,1.2666666666666666,-1.0,1,0.8104758,0.62809305291714,0.1257025974689212,2025-09-27,0.0,-0.1477504277243959,1.2666666666666666
6,jiri prochazka,0.1507926478826185,0.11692555999999993,1.5,0.8125,1,0.74461704,0.6742492404859199,0.22207674838073,2025-10-04,1.0,0.1507926478826185,1.5
5,merab dvalishvili,0.1507926478826185,0.09414341666666662,1.2083333333333333,0.8125,1,0.905498,0.6742492404859199,0.22207674838073,2025-10-04,1.0,0.1507926478826185,1.2083333333333333
4,stewart nicoll,0.08798095814100428,0.13658332153846142,1.7692307692307692,-1.0,0,0.64241666,0.391748762867968,0.24756913713337503,2025-10-11,1.0,-0.08798095814100428,1.7692307692307692
8,charles oliveira,0.08798095814100428,0.09764864000000006,1.8,-1.0,1,0.6098048,0.391748762867968,0.24756913713337503,2025-10-11,1.0,-0.08798095814100428,1.8
7,cody gibson,0.035141844392039406,0.04312669999999996,1.5,-1.0,1,0.6954178,0.48919387674695997,0.039536988087290004,2025-10-18,0.0,-0.035141844392039406,1.5
2,reinier de ridder,0.035141844392039406,-0.003441299999999925,1.4166666666666667,-1.0,1,0.7034532,0.48919387674695997,0.039536988087290004,2025-10-18,0.0,-0.035141844392039406,1.4166666666666667
2,virna jandiroba,0.06745747252491718,0.23662047499999983,2.05,-1.0,1,0.6032295,0.31159186431525,0.40527930806177737,2025-10-25,0.0,-0.06745747252491718,2.05
7,nathaniel wood,0.06745747252491718,0.1363869000000002,2.2,-1.0,1,0.5165395,0.31159186431525,0.40527930806177737,2025-10-25,1.0,-0.06745747252491718,2.2
6,timmy cuamba,0.10006011086579561,0.12528251739130414,1.869565217391304,1.7004830917874392,1,0.6018953,0.456294443424612,0.23221542934472494,2025-11-01,1.0,0.10006011086579561,1.869565217391304
1,talita alencar,0.10006011086579561,0.09502761333333326,1.4444444444444444,1.7004830917874392,1,0.75809604,0.456294443424612,0.23221542934472494,2025-11-01,1.0,0.10006011086579561,1.4444444444444444
9,denise gomes,0.07938978845606873,0.19871615999999992,1.526315789473684,2.556315789473684,0,0.78536576,0.395030416793216,0.4048529085640844,2025-11-08,0.0,0.07938978845606873,1.526315789473684
8,christian leroy duncan,0.07938978845606873,0.17196460299999994,2.33,2.556315789473684,1,0.5029891,0.395030416793216,0.4048529085640844,2025-11-08,1.0,0.07938978845606873,2.33
6,islam makhachev,0.019374682929276937,0.04011017647058826,1.2941176470588236,1.1626529806553494,0,0.8037215,0.47281159620485,0.0225274078208324,2025-11-15,0.0,0.019374682929276937,1.2941176470588236
4,valentina shevchenko,0.019374682929276937,-0.01690471744966443,1.6711409395973154,1.1626529806553494,1,0.5882779,0.47281159620485,0.0225274078208324,2025-11-15,1.0,0.019374682929276937,1.6711409395973154
5,tagir ulanbekov,0.13165359875454893,0.11837975212765955,1.425531914893617,-1.0,1,0.78453505,0.601563196673335,0.21485900888462517,2025-11-22,0.0,-0.13165359875454893,1.425531914893617
