,choice_fighter_name,fstar_parlay,choice_ev,choice_real_odds,parlay_net_odds,pred_winner,choice_proba,parlay_prob,parlay_ev,date,winner,fstar_net,choice_decimal_odds,parlay_strategy
7,karine silva,0.07149020522507947,0.05182345362067908,1.6134969325153374,-1,1,0.6518905815215615,0.531937420526921,0.16701299210538267,2025-08-16,1.0,-0.07149020522507947,1.6134969325153374,top_ev
2,diyar nurgozhay,0.03535786864916869,0.43215773224184295,2.7,-1,0,0.530428789719201,0.3440971875780546,0.6723123316293453,2025-08-23,1.0,-0.03535786864916869,2.7,top_ev
8,gauge young,0.03535786864916869,0.16768725537764195,1.8,-1,0,0.6487151418764677,0.3440971875780546,0.6723123316293453,2025-08-23,0.0,-0.03535786864916869,1.8,top_ev
3,andreas gustafsson,0.05278652749620833,0.15922869069081103,2.1,-1,1,0.5520136622337195,0.39430801474066934,0.22235484569607533,2025-09-06,0.0,-0.05278652749620833,2.1,top_ev
0,sam patterson,0.05278652749620833,0.05445530766465584,1.4761904761904765,-1,1,0.7143084342244441,0.39430801474066934,0.22235484569607533,2025-09-06,1.0,-0.05278652749620833,1.4761904761904765,top_ev
3,rafa garcia,0.02598127699356795,0.3103241715226229,2.5,-1,1,0.5241296686090492,0.359324493147526,0.714957808204101,2025-09-13,1.0,-0.02598127699356795,2.5,top_ev
8,claudio puelles,0.02598127699356795,0.3088042222492817,1.9090909090909087,-1,1,0.6855641164162906,0.359324493147526,0.714957808204101,2025-09-13,0.0,-0.02598127699356795,1.9090909090909087,top_ev
0,carlos ulberg,0.070055524678656,0.10487245292100666,1.5714285714285714,1.2401215805471124,1,0.7031006518588224,0.5234706127992905,0.1726378165139122,2025-09-27,1.0,0.070055524678656,1.5714285714285714,top_ev
1,jimmy crute,0.070055524678656,0.061333200419424805,1.425531914893617,1.2401215805471124,1,0.7445173196972085,0.5234706127992905,0.1726378165139122,2025-09-27,1.0,0.070055524678656,1.425531914893617,top_ev
4,daniel santos,0.03007430412278795,0.1982742921515569,2.02,1.597142857142857,1,0.5932050951245331,0.5122278626098012,0.33032893460659807,2025-10-04,1.0,0.03007430412278795,2.02,top_ev
2,youssef zalal,0.03007430412278795,0.11020401866248078,1.2857142857142856,1.597142857142857,0,0.8634920145152629,0.5122278626098012,0.33032893460659807,2025-10-04,0.0,0.03007430412278795,1.2857142857142856,top_ev
2,michael aswell jr,0.04978922542464995,0.2607714281022543,1.7142857142857144,-1,0,0.735449999726315,0.5520021930503306,0.3668625732674853,2025-10-11,0.0,-0.04978922542464995,1.7142857142857144,top_ev
