event_number,date,target_pct_opening_ev,p025_bankroll,median_bankroll,p95_bankroll,p975_bankroll,mean_bankroll,fraction_below_floor
24,2024-11-16,80,1297.560806524922,1336.9321085493034,1370.022660383734,1375.6124353146545,1336.1421717307383,0.0
25,2024-11-23,80,1297.560806524922,1336.9321085493034,1370.022660383734,1375.6124353146545,1336.1421717307383,0.0
26,2024-12-07,80,1220.6588612660512,1258.4090092594734,1289.809274556942,1294.8945327676893,1257.5360578717612,0.0
27,2024-12-14,80,1051.4756860610091,1083.8502140836786,1111.1378203164875,1116.032067172075,1083.3625652694523,0.0
28,2025-01-11,80,1083.7433990559011,1117.1873887203374,1145.346385714507,1150.4493129377229,1116.6760053333473,0.0
29,2025-01-18,80,1232.4532428552748,1270.697941708203,1302.929323085099,1308.1562232376784,1270.0604200941866,0.0
30,2025-02-01,80,1173.8270149205416,1571.491509327011,1613.865160037215,1621.3773328563695,1537.4638862152176,0.0
31,2025-02-08,80,1394.926596711417,1867.8179924913702,1918.02987686513,1926.59649836454,1827.2801235850975,0.0
32,2025-02-15,80,1274.712520239932,1706.9412707256183,1753.798726650843,1762.2166307182983,1670.0116626613628,0.0
33,2025-02-22,80,1463.2319572308697,1958.4301362983192,2012.58965438161,2022.0366593880951,1916.3095194459192,0.0
34,2025-03-01,80,1707.0330709309887,2285.6883807554486,2349.714342793033,2360.5999415152987,2236.7335000262105,0.0
35,2025-03-08,80,1548.0721691134324,2071.1070951171914,2135.099055450348,2146.7645860086914,2026.3143362408566,0.0
36,2025-03-15,80,1548.0721691134324,2071.1070951171914,2135.099055450348,2146.7645860086914,2026.3143362408566,0.0
37,2025-03-22,80,1424.5795449746633,1906.4722443406645,1966.1344648215554,1976.858250687211,1865.640249643375,0.0
38,2025-03-29,80,1651.5509373611708,2211.440983105835,2281.232173181063,2293.915583477292,2163.6838201883343,0.0
39,2025-04-05,80,1722.8985713653096,2306.556208389754,2379.4074291272595,2393.0845478212495,2256.7629746305242,0.0
40,2025-04-12,80,1542.8539675766567,2071.4913008547915,2155.0784516490803,2172.216124010856,2029.6639912972248,0.0
41,2025-04-26,80,1666.271832643364,2236.7334603197123,2327.6550383363283,2344.9991888043833,2191.412583280712,0.0
42,2025-05-03,80,1666.271832643364,2236.7334603197123,2327.6550383363283,2344.9991888043833,2191.412583280712,0.0
43,2025-05-10,80,1829.9644124436816,2456.4702522576818,2556.948263134047,2576.192513365308,2407.0735056840986,0.0
44,2025-05-17,80,2067.572213108417,2776.627727402466,2890.572036110617,2912.1108316174423,2720.877686990521,0.0
45,2025-05-31,80,1985.0451378432867,2666.1329351089703,2775.99297758754,2795.7131350738255,2612.540529023861,0.0
46,2025-06-07,80,2188.9878135359527,2939.3743659654647,3061.045393472362,3081.835972970133,2880.6320239218735,0.0
47,2025-06-14,80,2410.2043774764716,3236.126750498528,3369.5902133064787,3393.5250160526034,3171.3711857260696,0.0
48,2025-06-21,80,2217.3211261400043,2977.206777128904,3099.983870218291,3121.3581607490696,2917.357146030328,0.0
49,2025-06-28,80,2549.3063309278496,3420.5158559392157,3561.8405040727457,3589.613488807954,3352.2804150801853,0.0
50,2025-07-12,80,2815.3967661479564,3777.2456176597043,3932.469801384422,3963.257842180922,3701.90474861581,0.0
51,2025-07-19,80,2815.3967661479564,3777.2456176597043,3932.469801384422,3963.257842180922,3701.90474861581,0.0
52,2025-07-26,80,2815.3967661479564,3777.2456176597043,3932.469801384422,3963.257842180922,3701.90474861581,0.0
53,2025-08-02,80,2815.3967661479564,3777.2456176597043,3932.469801384422,3963.257842180922,3701.90474861581,0.0
54,2025-08-09,80,3210.816465658187,4308.477060640935,4485.989088947146,4520.170385357462,4222.693575282208,0.0
55,2025-08-16,80,2839.5419655477954,3811.1688703386594,3970.0009967594947,4001.668273347725,3735.533180396267,0.0
56,2025-08-23,80,2839.5419655477954,3811.1688703386594,3970.0009967594947,4001.668273347725,3735.533180396267,0.0
57,2025-09-06,80,2619.3411608966385,3516.5075408085595,3662.059089757639,3692.5516198517125,3446.6210012561455,0.0
58,2025-09-13,80,2619.3411608966385,3516.5075408085595,3662.059089757639,3692.5516198517125,3446.6210012561455,0.0
59,2025-09-27,80,2896.1696818816595,3890.0567050190757,4051.5591546994233,4084.790690727287,3813.2810474490234,0.0
60,2025-10-04,80,3259.3983354985694,4388.755454564482,4581.346657397217,4615.523512838862,4297.2811873661685,0.0
61,2025-10-11,80,2868.561443180884,3872.4069397825933,4991.641138877907,5035.461013668165,4054.9022538706995,0.0
62,2025-10-18,80,2675.00701018155,3611.6209644673886,4654.254987770677,4694.777329050243,3781.310542077481,0.0
63,2025-10-25,80,2492.74405133134,3387.4611477575218,4458.847684605183,5261.821048006867,3652.038544540344,0.0
64,2025-11-01,80,3054.893871209292,4149.429409776381,5458.384686969811,6444.258183045562,4473.758649316785,0.0
65,2025-11-08,80,2791.0816069571088,3789.4967553095767,4989.857010008152,5887.712918415887,4085.6004581522284,0.0
66,2025-11-15,80,3167.9721602806776,4346.256856218665,5769.2474960718255,6679.216456853312,4651.062959741778,0.0
67,2025-11-22,80,2850.3686623929493,3914.448904613736,5209.50560021639,6023.611084620803,4186.203672644111,0.0
68,2025-12-06,80,2680.6435421674832,3673.2294023498134,4903.310894215396,5661.2657636437325,3930.8401870604293,0.0
69,2025-12-13,80,2386.7344869970266,3272.531239328551,4367.68223504597,5043.535154646125,3502.58864443284,0.0
70,2026-01-24,80,2148.39092925171,3405.5169385126237,4640.777789281619,4798.624881864485,3351.5531543615148,0.0
71,2026-01-31,80,2297.6807282138147,3643.063832797093,4960.079047991194,5130.864897993407,3584.1972517451777,0.0
72,2026-02-07,80,2297.6807282138147,3643.063832797093,4960.079047991194,5130.864897993407,3584.1972517451777,0.0
73,2026-02-21,80,2133.895511990206,3436.6562921214036,4765.468025693531,5661.2825559506555,3442.659437831875,0.0
0,start,90,500.0,500.0,500.0,500.0,500.0,0.0
1,2024-05-11,90,565.9911344392394,566.8074115986932,567.7874802692386,567.8915450255471,566.8611059866734,0.0
2,2024-05-18,90,565.9911344392394,566.8074115986932,567.7874802692386,567.8915450255471,566.8611059866734,0.0
3,2024-06-01,90,627.2440186832199,628.5851028774656,629.8545344740838,630.088541662905,628.6130358950383,0.0
4,2024-06-08,90,627.2440186832199,628.5851028774656,629.8545344740838,630.088541662905,628.6130358950383,0.0
5,2024-06-15,90,719.9351843542329,721.7468352148945,723.4918196916107,723.8049610402601,721.777045866399,0.0
6,2024-06-22,90,754.9225887979819,764.5510555297776,766.5583384270645,766.889321141757,763.7441070216055,0.0
7,2024-06-29,90,875.0097548785557,886.7187241230706,896.5201030578316,898.0871066048982,887.0767054226175,0.0
8,2024-07-13,90,812.7613233154024,823.7793262592152,833.032952185816,834.5391326909948,824.1033510828277,0.0
9,2024-07-20,90,748.4614628913947,761.1307388604109,770.314876521145,772.7149997958403,760.8618540993945,0.0
10,2024-07-27,90,857.682512012557,872.2207073809391,882.9914068436492,885.5438996584018,871.9495465359032,0.0
11,2024-08-03,90,773.3878517870302,787.224346751633,800.4053714663098,803.3145906236215,787.2384126759215,0.0
12,2024-08-10,90,869.1418291491058,885.2845942901104,900.783434833208,903.8867029765111,885.4579401817402,0.0
13,2024-08-17,90,1054.5427689835644,1074.344575674492,1093.7319338006341,1098.4573391384938,1074.821241700729,0.0
14,2024-08-24,90,947.5854358774938,966.9005851560354,985.2332704406928,988.913028922929,967.2278095083611,0.0
15,2024-09-07,90,879.8747145394841,897.8139703101468,914.6471029839962,918.4383267163645,898.1327624725025,0.0
16,2024-09-14,90,1025.6463582231338,1050.6720131407178,1071.9615500634409,1076.5438807448036,1050.6495852296719,0.0
17,2024-09-28,90,1187.2377358488216,1216.385164107782,1240.8688379392959,1246.3470195207688,1216.3390782229608,0.0
18,2024-10-05,90,1116.0102393004652,1145.240976327263,1171.6425439693012,1178.2868984452987,1147.5523005251446,0.0
19,2024-10-12,90,982.6520830735159,1008.3245346861568,1031.628611728295,1037.7123877408644,1010.3969287911467,0.0
20,2024-10-19,90,1149.3794435917896,1180.616767437411,1208.1920213362034,1216.108257122285,1182.92578104731,0.0
21,2024-10-26,90,1271.4460551632033,1306.4247692445947,1337.5924488690216,1345.580944668216,1309.1086372927136,0.0
22,2024-11-02,90,1494.9532331141897,1536.899138947771,1575.5393887495552,1584.8976431629542,1540.2703345039597,0.0
23,2024-11-09,90,1627.1184273607219,1672.8542080225516,1714.845429734569,1725.134623770647,1676.5249150260995,0.0
24,2024-11-16,90,1506.8067756271766,1569.476372628702,1616.4753642077455,1628.2413040500119,1570.1085202568813,0.0
25,2024-11-23,90,1506.8067756271766,1569.476372628702,1616.4753642077455,1628.2413040500119,1570.1085202568813,0.0
26,2024-12-07,90,1405.6006403098127,1463.3077245013649,1508.0177459522606,1519.8548779396317,1464.298759516465,0.0
27,2024-12-14,90,1220.3091358683778,1272.376333432816,1323.302437348348,1342.3393483976372,1274.3685328514853,0.0
28,2025-01-11,90,1260.5276420523849,1314.3346186572521,1367.0057631303903,1386.5919779489468,1316.4110775940615,0.0
29,2025-01-18,90,1444.5104884964967,1506.685310990471,1567.5974930187617,1589.689805627058,1509.1226860249772,0.0
30,2025-02-01,90,1719.2599498407592,1798.2376162891278,1940.3536476848265,1972.2556997875026,1813.0312492470175,0.0
31,2025-02-08,90,2064.9710946744035,2160.09531330847,2330.008684665775,2369.0984966332007,2177.805552343679,0.0
32,2025-02-15,90,1855.4670577784918,1952.7596908097998,2114.4781614802687,2152.7762455522543,1968.3420264736726,0.0
33,2025-02-22,90,2147.6767191060294,2260.164334059369,2447.577385061801,2490.4409285516595,2277.471224476481,0.0
34,2025-03-01,90,2532.4662701504703,2668.5493409200485,2887.8574566170864,2940.587975897791,2689.1367769339436,0.0
35,2025-03-08,90,2326.8451373127477,2450.9335177502876,2651.9245629895,2702.902168601942,2470.1919123030325,0.0
36,2025-03-15,90,2326.8451373127477,2450.9335177502876,2651.9245629895,2702.902168601942,2470.1919123030325,0.0
37,2025-03-22,90,2140.3038380245966,2255.02433875558,2439.482970196001,2487.8342329783686,2272.3498521152396,0.0
38,2025-03-29,90,2473.874414403262,2606.736006321891,2820.1424881805738,2875.4506545716213,2626.801326543242,0.0
39,2025-04-05,90,2586.5072966709185,2725.7565966211687,2948.8923964526584,3007.7925776189863,2746.5689655664905,0.0
40,2025-04-12,90,2328.827664615926,2466.760838259165,2673.301767159728,2727.9053058246227,2485.008179792999,0.0
41,2025-04-26,90,2532.595248810387,2682.123889869976,2909.4725003994745,2968.0670765369155,2701.7616158282913,0.0
42,2025-05-03,90,2948.316156788462,3121.6100026398735,3385.16952468579,3455.438305720772,3144.80565441715,0.0
43,2025-05-10,90,3262.762680807078,3454.6270807554383,3746.329896600185,3824.3532177707784,3480.0338406825676,0.0
44,2025-05-17,90,3720.6460932640316,3938.2588244056956,4270.639638243348,4357.588008750863,3967.2297703896315,0.0
45,2025-05-31,90,3565.978185855706,3774.2798586442477,4093.5950671504147,4175.569380015776,3802.1658320415186,0.0
46,2025-06-07,90,3952.589670710482,4185.80821845038,4539.097113576738,4630.808818228298,4216.739370955342,0.0
47,2025-06-14,90,4375.718541509871,4633.249606138361,5024.105081846392,5125.693092194034,4667.129284573385,0.0
48,2025-06-21,90,4017.41353872365,4254.72180284153,4614.814322786257,4708.347258855046,4286.362170598582,0.0
49,2025-06-28,90,4637.6693748088455,4911.450695110415,5323.105507673136,5431.301159671632,4946.975320872891,0.0
50,2025-07-12,90,5160.759156039102,5463.728313136537,5923.481075854871,6047.17048937922,5503.986982850456,0.0
51,2025-07-19,90,5160.759156039102,5463.728313136537,5923.481075854871,6047.17048937922,5503.986982850456,0.0
52,2025-07-26,90,4597.537962322613,4867.089365548699,5277.44929789514,5387.093824623443,4903.602675785122,0.0
53,2025-08-02,90,5548.215096299071,5877.521392010965,6372.043128833704,6505.444934611965,5920.287728136728,0.0
54,2025-08-09,90,6395.944435497449,6777.7559099552445,7347.602295041039,7503.067207328214,6826.76950717769,0.0
55,2025-08-16,90,5631.763734454206,5965.597040501225,6470.279915987898,6606.147485094558,6008.913192770345,0.0
56,2025-08-23,90,5141.432731984094,5445.7998202089,5909.236301708208,6032.738067199475,5486.267750142977,0.0
57,2025-09-06,90,4733.546225725916,5012.953102240739,5438.785283201667,5549.807693044322,5049.34876073442,0.0
58,2025-09-13,90,4733.546225725916,5012.953102240739,5438.785283201667,5549.807693044322,5049.34876073442,0.0
59,2025-09-27,90,5280.89799167745,5592.5662603589935,6067.912305527778,6193.694086448516,5633.60509229497,0.0
60,2025-10-04,90,5782.137559632151,6134.732118610042,6661.729554908431,6820.597517955528,6180.65120721021,0.0
61,2025-10-11,90,5096.37354240896,5483.67953783003,7092.647014436712,7278.346990778032,5779.911188285256,0.0
62,2025-10-18,90,4733.192073856599,5092.628094953056,6586.812315480354,6762.300568815572,5368.340651789353,0.0
63,2025-10-25,90,4495.98777889328,5927.31992712482,7708.018550038666,7908.2191400692145,6012.8252965353695,0.0
64,2025-11-01,90,5590.234835606408,7377.902451297095,9597.236209492625,9841.269920487091,7484.273136347854,0.0
65,2025-11-08,90,4963.949655925922,6623.2174210847315,9043.437747018976,10449.972420047796,6988.752640177646,0.0
66,2025-11-15,90,5630.090971343302,7543.032065119751,10312.517209336525,11866.654761729164,7951.168446285102,0.0
67,2025-11-22,90,5058.7717098350895,6795.531557344535,9323.095991678621,10669.142794079413,7158.166235425949,0.0
68,2025-12-06,90,4799.422644280959,6543.17895158063,9618.54517427789,10206.383099699699,6934.29481098841,0.0
69,2025-12-13,90,4264.845684791463,5815.342026839488,8543.19091868353,9068.397844375188,6164.4200172225555,0.0
70,2026-01-24,90,3955.5311605975635,6339.654903566627,9212.106496195163,10079.939446891754,6509.706743363749,0.0
71,2026-01-31,90,4250.611580146131,6815.070456562871,9903.555141973402,10843.500467013624,6998.017279549518,0.0
72,2026-02-07,90,3878.1711862472157,6211.948192126603,9027.936628587235,9866.591681353806,6380.4121617109,0.0
73,2026-02-21,90,3570.2428336662165,5724.059681615025,8353.349642961564,9168.058776923324,5887.728515528544,0.0
0,start,100,500.0,500.0,500.0,500.0,500.0,0.0
1,2024-05-11,100,570.7054426544918,571.0440376875516,571.131458374739,571.131458374739,570.9712112840182,0.0
2,2024-05-18,100,531.3575798818985,534.9956575420588,536.2758513525414,536.3549648869084,534.5995319084391,0.0
3,2024-06-01,100,588.5661526574443,597.9859823448082,600.04349642527,600.3030327827727,596.8515095404107,0.0
4,2024-06-08,100,681.6647256821623,692.5549071679967,694.991460477413,695.2629558727946,691.2639438488337,0.0
5,2024-06-15,100,787.8176347246086,800.3768372480503,803.3452972188452,803.7554917241364,798.9168848832381,0.0
6,2024-06-22,100,837.1074216688359,851.524002958314,855.028814691808,855.4378063807932,849.5354438555289,0.0
7,2024-06-29,100,986.0423118082375,1007.0879515612146,1017.1452650246033,1017.8471149641127,1005.9741654882032,0.0
8,2024-07-13,100,915.5793399195915,939.7074189945758,1165.8886563681353,1167.648840081329,1019.2600898037698,0.0
9,2024-07-20,100,837.6005410105906,859.6737415221805,1066.7192871077627,1068.462869212785,932.427993994759,0.0
10,2024-07-27,100,976.482392155137,1008.3273912465366,1252.241324557603,1256.2624757036651,1090.139782232373,0.0
11,2024-08-03,100,889.7223777717699,921.6169565402747,1144.4597288499367,1150.40896386304,996.1181382006552,0.0
12,2024-08-10,100,1012.9554907072497,1048.9489877279589,1302.57908037898,1309.1818700095298,1133.7342908671521,0.0
13,2024-08-17,100,1252.5984022025364,1298.5859123882603,1612.276485471834,1620.5606064115361,1402.883706941102,0.0
14,2024-08-24,100,1138.374482797406,1180.6303688817034,1466.2518990985466,1474.1528599381186,1275.6448890808888,0.0
15,2024-09-07,100,1056.9042610445265,1096.28948116312,1361.2282647790303,1368.6386991747424,1184.3633251033884,0.0
16,2024-09-14,100,1233.9532010673813,1281.9360557481814,1591.9498580575403,1599.1406954508113,1383.3005438615162,0.0
17,2024-09-28,100,1453.8788170668784,1510.9585894721233,1876.364453544747,1884.2628511101334,1630.0582071542922,0.0
18,2024-10-05,100,1368.589490324514,1698.8624901727126,2117.991872623084,2133.21529887901,1677.6933563104403,0.0
19,2024-10-12,100,1213.2593240874633,1506.3010980671424,1878.020197105755,1891.1360409795045,1487.512982072752,0.0
20,2024-10-19,100,1443.1711511036046,1793.000499252717,2236.7144071534217,2252.4403441075406,1770.609013971422,0.0
21,2024-10-26,100,1624.7068478266017,2019.1291278375397,2518.2746619690074,2536.9732899295554,1993.603374910576,0.0
22,2024-11-02,100,1955.9572545952283,2431.4072128659054,3036.9299776050107,3056.555355705207,2402.0772408941098,0.0
23,2024-11-09,100,2139.9840452222193,2661.0581526561164,3323.3602390578408,3345.28241127596,2628.714866227149,0.0
24,2024-11-16,100,2000.0871875017272,2507.7839003845197,3136.3221436458684,3159.6197954571217,2476.8085547923656,0.0
25,2024-11-23,100,2000.0871875017272,2507.7839003845197,3136.3221436458684,3159.6197954571217,2476.8085547923656,0.0
26,2024-12-07,100,1856.8758373740804,2327.2429958180937,2911.9527775927277,2931.9083718016723,2299.263549912611,0.0
27,2024-12-14,100,1642.2164418213465,2071.1791985451,2623.8600480134064,2652.1263842448975,2054.321266804427,0.0
28,2025-01-11,100,1699.605735865244,2144.0308711614935,2715.715841215307,2745.3113208682207,2126.446268261702,0.0
29,2025-01-18,100,1963.5073549160632,2475.713506261094,3136.7459807568325,3172.294492358889,2455.8714484407687,0.0
30,2025-02-01,100,2389.510746284815,3029.916771452387,3840.836827521744,3899.8752756362032,3009.750891728692,0.0
31,2025-02-08,100,2906.1183795142174,3685.2495670032185,4672.195165948367,4741.108417000573,3660.6944490126884,0.0
32,2025-02-15,100,2684.090996931594,3421.4681643219683,4360.764499367335,4424.017985996607,3405.87161714717,0.0
33,2025-02-22,100,3141.1988166655196,4003.6664412149335,5103.194439688126,5178.316619320963,3985.6704658430262,0.0
34,2025-03-01,100,3770.7067551756504,4808.260290252479,6124.596551633734,6216.351180904897,4785.108491154507,0.0
35,2025-03-08,100,3495.990734226191,4459.717044164901,5680.13810016719,5761.987289461236,4437.696041925862,0.0
36,2025-03-15,100,4277.626051288115,5456.80418017248,6949.98023209591,7051.339552739246,5430.133853008919,0.0
37,2025-03-22,100,3940.2164773422137,5028.43896356943,6406.922969990145,6502.218080330805,5003.554767966248,0.0
38,2025-03-29,100,4610.605827399984,5880.794497500148,7491.806589677648,7601.859002743794,5851.2266408898495,0.0
39,2025-04-05,100,4831.697789588822,6162.924504490585,7852.539600801248,7968.867452023893,6131.927627402207,0.0
40,2025-04-12,100,4447.981410425858,5690.014602800552,7262.102724018012,7371.631699381164,5668.100027489447,0.0
41,2025-04-26,100,4884.080506287452,6247.664541183193,7975.540161837456,8097.981993559683,6224.656363546942,0.0
42,2025-05-03,100,5732.515416700375,7328.802811988517,9366.718747311465,9504.450041781014,7304.363341171964,0.0
43,2025-05-10,100,6387.21305244847,8169.8954056012135,10437.990754392034,10593.898686667639,8141.913475138876,0.0
44,2025-05-17,100,7381.586782096314,9442.076914594432,12064.81190193275,12248.64723712368,9409.841810741027,0.0
45,2025-05-31,100,7064.1000428537545,9035.403975790377,11546.624313390153,11722.868924644452,9005.59728379983,0.0
46,2025-06-07,100,7885.303846834505,10086.961091654233,12888.790896981718,13086.827953441034,10052.65357618875,0.0
47,2025-06-14,100,8776.571135501978,11226.082739736963,14345.950505908304,14564.063253469682,11189.017393707163,0.0
48,2025-06-21,100,8099.83937742511,10350.576156339826,13228.5292463487,13427.25298466979,10316.419618868407,0.0
49,2025-06-28,100,9385.985122755676,11994.364136293196,15326.713011425927,15559.642090997155,11955.360403037725,0.0
50,2025-07-12,100,10510.10832843213,13430.273312549232,17162.657408703995,17424.867241800977,13386.621773710387,0.0
51,2025-07-19,100,10510.10832843213,13430.273312549232,17162.657408703995,17424.867241800977,13386.621773710387,0.0
52,2025-07-26,100,9413.54660281152,12022.839153627141,15364.582938976988,15604.704256334813,11985.495914105593,0.0
53,2025-08-02,100,11468.218814535,14654.29053937618,18729.192465038803,19008.805762572476,14605.067272019001,0.0
54,2025-08-09,100,13418.383534782226,17147.403182788516,21922.688431654096,22253.810783251887,17088.12546040734,0.0
55,2025-08-16,100,11772.376501188033,15045.653936329207,19223.697393853323,19524.14705552138,14993.35489285264,0.0
56,2025-08-23,100,10974.603162806592,14025.813834239962,17918.74798257754,18206.726682096276,13970.492909482444,0.0
57,2025-09-06,100,10090.337506250067,12895.590223417585,16481.666349378906,16745.513882555188,12848.364381439487,0.0
58,2025-09-13,100,9393.153757682487,12003.495937850483,15340.76514923366,15580.384224188356,11958.2294816049,0.0
59,2025-09-27,100,10565.462632688785,13503.34733976095,17256.35017853989,17522.719267433673,13450.35258707293,0.0
60,2025-10-04,100,11660.6820133462,14909.371428011438,19050.70468891125,19352.437707091613,14851.807260512418,0.0
61,2025-10-11,100,10419.628086798899,13486.916680412614,17478.601412072578,19169.572996913685,13713.421882734561,0.0
62,2025-10-18,100,9653.398809230062,12489.50214362787,16190.675715712421,17771.330327964042,12705.468992658236,0.0
63,2025-10-25,100,11252.668086908148,14555.75320889185,18879.124595325586,20713.42358335382,14805.05658204394,0.0
64,2025-11-01,100,14388.993087267936,18608.04114004759,24153.600280510807,26518.331001535706,18926.928960859586,0.0
65,2025-11-08,100,13057.117823356795,20292.572856907296,27349.20040129796,28074.9119617072,20122.900073982273,0.0
66,2025-11-15,100,14817.308739752787,23028.574307802955,31042.994423376247,31859.363727836797,22835.623777940484,0.0
67,2025-11-22,100,13343.331412744361,20760.387385673486,27958.50617459854,28787.06912924966,20591.151624308743,0.0
68,2025-12-06,100,12753.90862717872,19976.197853142152,27242.03225106005,30230.854528019438,20065.975524845904,0.0
69,2025-12-13,100,11464.496252929064,17982.804892631924,24516.40272453987,27183.7366181899,18047.37967660169,0.0
70,2026-01-24,100,13226.164964875568,20743.144511311348,28295.089576325023,31386.549862774573,20824.165155739094,0.0
71,2026-01-31,100,14286.952268939622,22410.152768614866,30564.07592269357,33902.04585240274,22495.375314840527,0.0
72,2026-02-07,100,13059.96439392524,20458.623193353655,27919.528534650435,30966.981151357206,20541.825827938326,0.0
73,2026-02-21,100,12135.762295137167,19008.285391482495,25933.135480190842,28761.156143906774,19090.16361846225,0.0
