shift_pct,policy,switches,mean_expected_return_pct,events,mean_event_return_pct,compounded_return_pct,profitable_events,max_drawdown_pct
19.5,positive_expected_gain,10,5.733657981040546,39,9.769970398272664,1404.0711467389804,23,35.15868899053623
19.5,two_point_expected_gain,2,5.577243447816267,39,10.899348953359869,2155.4755322961787,23,31.330040521565284
20.0,keep_opening,0,5.37700449770457,39,9.728203974621136,1383.9113073043568,22,37.823256100281185
20.0,always_close1,39,4.229918193179929,39,2.3942941561798188,21.079212179685957,17,51.863475435703954
20.0,positive_expected_gain,10,5.734476267750866,39,9.754838672153575,1395.9590814426015,23,35.17765712474063
20.0,two_point_expected_gain,2,5.574592527465988,39,10.883939277653045,2143.8669739438355,23,31.394498401310543
20.5,keep_opening,0,5.369227230374688,39,9.697197763019275,1369.0479819924878,22,37.874029641018325
20.5,always_close1,39,4.246309946506542,39,2.4164450593080704,21.74563653880601,17,51.937349883954795
20.5,positive_expected_gain,10,5.735213144472583,39,9.739362529482257,1387.700045988557,23,35.196306929532014
20.5,two_point_expected_gain,2,5.5718125889139065,39,10.868136891914851,2132.0223252522696,23,31.458409897908634
21.0,keep_opening,0,5.361401229950056,39,9.666359390780158,1354.39286712567,22,37.92423823261172
21.0,always_close1,39,4.262650390629303,39,2.438704361845306,22.418196798181576,17,52.01046117967363
21.0,positive_expected_gain,10,5.735864869910227,39,9.723969725251859,1379.4975654116208,23,35.21463955938129
21.0,two_point_expected_gain,2,5.5689906858471225,39,10.852470527286805,2120.2666506654714,23,31.521773426637477
21.5,keep_opening,0,5.353438906170327,39,9.63515445752259,1339.740212799878,22,37.97486441490631
21.5,always_close1,39,4.278962192100718,39,2.460854865605764,23.088386820430063,17,52.08281629777032
21.5,positive_expected_gain,10,5.736443447908739,39,9.708272305822856,1371.177736148004,23,35.23265615034763
21.5,two_point_expected_gain,2,5.566037436090813,39,10.836405042444138,2108.288787208978,23,31.585672702031474
22.0,keep_opening,0,5.345420423711497,39,9.604169166997902,1325.3174392876178,22,38.023937532852855
22.0,always_close1,39,4.295185141525345,39,2.483000748739002,23.76178036252039,17,52.15442210789127
22.0,positive_expected_gain,10,5.736903852955699,39,9.692690018942878,1362.9395305919877,23,35.25035782026023
22.0,two_point_expected_gain,2,5.563031276017105,39,10.820525901862869,2096.439171298829,23,31.647933913970462
22.5,keep_opening,0,5.33732414299226,39,9.573129709326707,1311.0157298297331,22,38.072441236753704
22.5,always_close1,39,4.3114248605213445,39,2.505159416360713,24.436578783401906,17,52.22528537578262
22.5,positive_expected_gain,10,5.737346092784657,39,9.677113349745262,1354.7076188770388,23,35.2677456686465
22.5,two_point_expected_gain,2,5.559948897547187,39,10.80455855733828,2084.5542386185584,23,31.709642143743455
23.0,keep_opening,0,5.329143565916606,39,9.541939482777465,1296.7897926157661,22,38.12135435281908
23.0,always_close1,39,4.327579982666919,39,2.5272188529390704,25.110433594792724,17,52.29541276554536
23.0,positive_expected_gain,11,5.737947359066206,39,9.691473051672043,1359.8824179733888,23,35.284820777101814
23.0,two_point_expected_gain,2,5.5567821903156425,39,10.788405669039209,2072.5661083067353,23,31.77187664063964
23.5,keep_opening,0,5.320766615722585,39,9.51049391023062,1282.6250112834703,22,38.16871324737661
23.5,always_close1,39,4.342081314794487,39,2.54287583344715,25.541948701679452,17,52.364810841071176
23.5,positive_expected_gain,11,5.737093520940785,39,9.67129444204948,1349.6266555126417,23,35.30158420939079
23.5,two_point_expected_gain,2,5.551818734739207,39,10.76545201026503,2056.1781747636473,23,31.832472137455948
24.0,keep_opening,0,5.31216120142984,39,9.477997502312437,1268.1860137931724,22,38.21647589844419
24.0,always_close1,39,4.355876573584186,39,2.5559527471075603,25.877743626432625,17,52.433486067644594
24.0,positive_expected_gain,11,5.735319108848406,39,9.647329995903972,1337.810003888197,23,35.31803701141302
24.0,two_point_expected_gain,2,5.545971301133866,39,10.738861597974388,2037.5691156767716,23,31.893587387215703
24.5,keep_opening,0,5.303456794019647,39,9.445434328295608,1253.8567436004678,22,38.2626832817581
24.5,always_close1,39,4.369570094038401,39,2.5690293106388635,26.21439321693959,17,52.501444813855144
24.5,positive_expected_gain,11,5.7334332312047955,39,9.623438336840902,1326.1033396783102,23,35.33418021164606
24.5,two_point_expected_gain,2,5.539999822701986,39,10.712202247871435,2019.0510795837718,23,31.953062750075134
25.0,keep_opening,0,5.294620888257844,39,9.412753786191686,1239.6466865302573,22,38.30928859673845
25.0,always_close1,39,4.383230467701614,39,2.5821659309938827,26.553465630246542,17,52.56869335297938
25.0,positive_expected_gain,11,5.73136796094917,39,9.599219230425202,1314.368466620854,23,35.350014821074026
25.0,two_point_expected_gain,2,5.533853938958826,39,10.685350501286015,2000.5934163940103,23,32.013051189590854
25.5,keep_opening,0,5.2857357763084405,39,9.379993245489498,1225.5388762849086,22,38.354337370899586
25.5,always_close1,39,4.396761880691693,39,2.595125989923412,26.888634314619143,17,52.63523786451408
25.5,positive_expected_gain,11,5.729225958045,39,9.574951394047748,1302.6905926346078,23,35.36554183334552
25.5,two_point_expected_gain,2,5.527619927800767,39,10.658359386703541,1982.1817332320961,23,32.07139863845412
26.0,keep_opening,0,5.276778984524867,39,9.34746274170124,1211.6896531751402,22,38.39977807845069
26.0,always_close1,39,4.410228545043768,39,2.608098108370841,27.22570351530895,17,52.70108443592374
26.0,positive_expected_gain,11,5.726974341656778,39,9.550862694802404,1291.2104515477474,23,35.38076222496295
26.0,two_point_expected_gain,2,5.521291669472532,39,10.631603022807926,1964.1039683135216,23,32.13025232128671
26.5,keep_opening,0,5.267783985186176,39,9.314843825538945,1197.9225215238191,22,38.44463306053479
26.5,always_close1,39,4.42357413680424,39,2.6211894593409215,27.56976300182048,17,52.76623906396607
26.5,positive_expected_gain,11,5.724613921316795,39,9.526561266570315,1279.707610792071,23,35.39567695542032
26.5,two_point_expected_gain,2,5.5148824749957495,39,10.604682371270743,1946.034085451984,23,32.18853482836611
27.0,keep_opening,0,5.258623561255407,39,9.282097992976091,1184.2629450836491,22,38.48890035212571
27.0,always_close1,39,4.436516367037062,39,2.6354128014122438,27.99218490185258,17,52.80070946836365
27.0,positive_expected_gain,11,5.7217508329302635,39,9.5034857325368,1269.179498820341,23,35.369209939127934
27.0,two_point_expected_gain,2,5.508281331576318,39,10.577622053788549,1928.0529369722394,23,32.24624403185194
27.5,keep_opening,0,5.249412913066196,39,9.249270826183299,1170.7146102559964,22,38.532577935670375
27.5,always_close1,39,4.449254896533329,39,2.6500820767752113,28.444601369735565,17,52.831699413367836
27.5,positive_expected_gain,11,5.718644379166618,39,9.480579342059325,1258.911638869772,23,35.33850733863393
27.5,two_point_expected_gain,2,5.501594560402486,39,10.550432095252319,1910.1458707476747,23,32.3033777534707
28.0,keep_opening,0,5.240105034541025,39,9.216430397461172,1157.3070579305006,22,38.575663740202515
28.0,always_close1,39,4.461864503801745,39,2.6645758195093006,28.892495040179234,17,52.862027638766996
28.0,positive_expected_gain,12,5.7157665944756655,39,9.418958884635675,1224.9417511830386,23,36.44691360402385
28.0,two_point_expected_gain,2,5.494765207041027,39,10.523141643604571,1892.3381021658429,23,32.359933763593396
28.5,keep_opening,0,5.230728525943289,39,9.183613546564121,1144.0482539663642,22,38.618155641071404
28.5,always_close1,39,4.474430430534588,39,2.6793414637799726,29.352991445270817,17,52.89263682622811
28.5,positive_expected_gain,12,5.7130289617533965,39,9.395274257376178,1214.537708684644,23,36.438707326313256
28.5,two_point_expected_gain,2,5.487851915540313,39,10.495903123000137,1874.713506020828,23,32.41590978099268
29.0,keep_opening,0,5.221298165376428,39,9.150840430685815,1130.9290525490303,22,38.66005145895629
29.0,always_close1,39,4.486885186771422,39,2.693737109461333,29.800504385663128,17,52.92259540452746
29.0,positive_expected_gain,12,5.710189100984254,39,9.371489006034254,1204.153547606578,23,36.43019982276665
29.0,two_point_expected_gain,2,5.48084591269369,39,10.468645040901617,1857.20433892217,23,32.47130347180591
29.5,keep_opening,0,5.2117033422110115,39,9.117928688157411,1117.9196008400845,22,38.70134895931613
29.5,always_close1,39,4.499078614913975,39,2.7088297854771968,30.291721970104078,17,52.951908979255066
29.5,positive_expected_gain,12,5.707167008732368,39,9.347645671028006,1193.8489094510294,23,36.42139377832802
29.5,two_point_expected_gain,2,5.473639333912491,39,10.441195283206461,1839.771199482188,23,32.52611244905267
30.0,keep_opening,0,5.202111023762064,39,9.08502620702125,1105.030289355247,22,38.7430104224077
30.0,always_close1,39,4.510890039781054,39,2.724805419614041,30.84303358777256,17,52.9805830712063
30.0,positive_expected_gain,12,5.704100382746313,39,9.323724663296682,1183.5802796757096,23,36.412291853201886
30.0,two_point_expected_gain,2,5.466416439351319,39,10.413767007776947,1822.469957745404,23,32.58139586517167
30.5,keep_opening,0,5.192410228565437,39,9.05206647679707,1092.2593581494664,22,38.78310328110093
30.5,always_close1,39,4.522670945821796,39,2.740597241905558,31.385829834083466,17,53.00955927141526
30.5,positive_expected_gain,13,5.701124953194812,39,9.27450339549222,1158.5390446482158,23,36.4041636530791
30.5,two_point_expected_gain,2,5.459040298874459,39,10.386194533087,1805.2420036867873,23,32.63502670133168
31.0,keep_opening,0,5.182617342765468,39,9.019176150276092,1079.6500882244331,22,38.82259078742323
31.0,always_close1,39,4.534311998600874,39,2.7564939073210235,31.938227507973483,17,53.03790640298964
31.0,positive_expected_gain,13,5.69807384293146,39,9.250658885717698,1148.6204855181593,23,36.39574617221047
31.0,two_point_expected_gain,2,5.4515443672876405,39,10.358668870180363,1788.1952717538886,23,32.6880653436315
31.5,keep_opening,0,5.17278200921494,39,8.986072211513072,1067.0967560786717,22,38.862431835118315
31.5,always_close1,39,4.5459306720055555,39,2.7722170285946417,32.484152606943596,17,53.06562973677129
31.5,positive_expected_gain,14,5.695876166840912,39,8.292727808086537,769.7602410137916,22,45.379346202063054
31.5,two_point_expected_gain,2,5.443981135276784,39,10.330917055920457,1771.1674558893076,23,32.741566788907726
32.0,keep_opening,0,5.162817382403982,39,8.95311625988647,1054.732221488082,22,38.90070013297825
32.0,always_close1,39,4.5573848598521005,39,2.787986471409604,33.03642715677333,17,53.09367004738592
32.0,positive_expected_gain,15,5.693667900126975,39,6.956774539575762,435.17183441052765,21,45.39367229206683
32.0,two_point_expected_gain,2,5.4362510180863985,39,10.303252392318772,1754.345830100645,23,32.79341184984265
32.5,keep_opening,0,5.152744841729713,39,8.919973742471383,1042.4412636569846,22,38.939314769829814
32.5,always_close1,39,4.568784415020691,39,2.80373609797208,33.590346559523866,17,53.12016108881832
32.5,positive_expected_gain,15,5.691474970336335,39,6.935111089353936,431.23905307320854,21,45.40631409988205
32.5,two_point_expected_gain,2,5.428377462291845,39,10.275347870931007,1737.5516256715337,23,32.845711710229594
33.0,keep_opening,0,5.142656858153962,39,8.886891958100165,1030.2941860388903,22,38.977311769455966
33.0,always_close1,39,4.580105767547026,39,2.819434276080883,34.144104974965536,17,53.14697886928388
33.0,positive_expected_gain,15,5.689227301744248,39,6.913540695739832,427.3437777994084,21,45.41945491242011
33.0,two_point_expected_gain,2,5.4204711581099225,39,10.247518189689888,1720.9359474770906,23,32.89740600728701
33.5,keep_opening,0,5.132521030265572,39,8.853921134903029,1018.2947168883402,22,39.0146884506843
33.5,always_close1,39,4.591363874534029,39,2.8351513386527785,34.701913883127,17,53.17319276249446
33.5,positive_expected_gain,15,5.686948710997873,39,6.892050069050303,423.47924278220876,21,45.43201030525395
