date,shift_pct,opening_fighters,opening_probability,opening_decimal_odds,opening_ev,opening_stake_fraction,opening_expected_return,opening_realized_return,opening_won,opening_expected_log_growth,close1_fighters,close1_probability,close1_decimal_odds,close1_ev,close1_stake_fraction,close1_expected_return,close1_realized_return,close1_won,close1_expected_log_growth,gain_ev,gain_expected_return,gain_expected_log_growth,gain_realized_return
2025-04-26,0.0,jaqueline amorim | randy brown,0.585773334207553,1.9285714285714284,0.1297057159717092,0.13967455316022748,0.018116587920675865,0.12969779936306836,True,0.009117015429076225,damon blackshear | randy brown,0.6715422831872816,1.517017017017017,0.018741071241566765,0.03624624869308401,0.0006792935289966337,0.018739927377355244,True,0.0003417065527665415,-0.11096464473014245,-0.017437294391679233,-0.008775308876309684,-0.11095787198571311
2025-05-03,0.0,reinier de ridder | yana santos,0.31033154136659946,5.154545454545454,0.5996180359532899,0.12659548668596468,0.075908937087189,0.5259467037771441,True,0.037799678146682544,gillian robertson | yana santos,0.4238735340130103,3.0148148148148146,0.2779002099503347,0.13791999454458015,0.038327995440287844,0.27788324826759847,True,0.01843459351651823,-0.3217178260029552,-0.03758094164690116,-0.019365084630164314,-0.24806345550954567
2025-06-07,0.0,joshua van | merab dvalishvili,0.7248226768580444,1.7215496368038739,0.2478182160921778,0.31246990227532334,0.07743573376436776,0.22546254449890152,True,0.044274664176648784,merab dvalishvili | serghei spivac,0.5517949493001295,2.1212121212121215,0.17047413487906282,0.1520352186161872,0.0259180723647437,-0.1520352186161872,False,0.012936273656691269,-0.07734408121311498,-0.051517661399624055,-0.031338390519957515,-0.37749776311508876
2025-06-14,0.0,michael chiesa | phil rowe,0.4257102229392448,3.054545454545455,0.3003512264326027,0.14617972738647086,0.043905260400110044,0.3003328944485675,True,0.021042515529211964,jamey lyn horth | michael chiesa,0.7693704762233547,1.469650521152667,0.1307057213411289,0.27828723233657143,0.0363737334425779,0.13069774369700407,True,0.0192908002463041,-0.1696455050914738,-0.007531526957532141,-0.0017517152829078647,-0.1696351507515634
2025-06-21,0.0,ignacio bahamondes | klaudia sygula,0.27666174487932377,5.04,0.3943751941917919,0.09761166421786963,0.03849561903130632,-0.09761166421786963,False,0.017676125552228972,hamdy abdelwahab | ismail naurdiev,0.35836704361159905,3.7022222222222223,0.32675443257094217,0.12091325664341503,0.03950894256482378,-0.12091325664341503,False,0.018629432961244433,-0.06762076162084973,0.0010133235335174628,0.0009533074090154608,-0.0233015924255454
2025-06-28,0.0,joshua van | terrance mckinney,0.5087623752813027,2.678048780487805,0.3624904586801718,0.20151579301450648,0.07304755224112702,0.3381533307170255,True,0.0376495139608989,hyder amil | terrance mckinney,0.3704989199301625,3.111111111111111,0.15266330644939452,0.07230978408345713,0.011039050726822366,-0.07230978408345713,False,0.005386979402648137,-0.2098271522307773,-0.062008501514304655,-0.03226253455825076,-0.41046311480048264
2025-07-12,0.0,gabriel bonfim | steve garcia,0.5773610686928983,2.083333333333333,0.20283555977687118,0.18722139662472664,0.03797515678658405,0.20282317967678715,True,0.019010519231512965,jake matthews | steve garcia,0.37190747796343737,3.209876543209876,0.1937770897591815,0.08768148752001488,0.016990663477384475,0.19376526254423038,True,0.008231821761222495,-0.009058470017689668,-0.020984493309199576,-0.01077869747029047,-0.00905791713255677
2025-07-26,0.0,amanda ribas | bryce mitchell,0.4859671218552374,2.6129032258064515,0.2697850603314267,0.1672565282540316,0.04512331256583888,-0.1672565282540316,False,0.021982545991429223,bryce mitchell | reinier de ridder,0.3549806457225282,3.619354838709677,0.284800917744118,0.10872277809290277,0.030964346980548795,0.2847835348756033,True,0.014713112747856222,0.015015857412691291,-0.014158965585290086,-0.007269433243573001,0.4520400631296349
2025-10-18,0.0,charles jourdain | reinier de ridder,0.4936961948047466,2.357142857142857,0.1637124591826169,0.1206228703968036,0.019747466746326797,-0.1206228703968036,False,0.009766638076250792,charles jourdain | cody gibson,0.49388805474792596,2.289473684210526,0.130743704291304,0.1013868882550528,0.013255697337034106,-0.1013868882550528,False,0.006578557627073538,-0.0329687548913129,-0.006491769409292691,-0.003188080449177254,0.01923598214175079
2025-10-25,0.0,hamdy abdelwahab | ludovit klein,0.4285215628269869,3.2999999999999994,0.4141211573290564,0.1718434882694266,0.07116402424159708,0.3952400230196811,True,0.03497211839905025,quillan salkilld | virna jandiroba,0.3576102193922109,3.568518518518518,0.27613869031257465,0.10750237312041168,0.02968556451896421,-0.10750237312041168,False,0.014134644225290247,-0.13798246701648176,-0.04147845972263287,-0.02083747417376,-0.5027423961400928
