date,shift_pct,ticket,fighter,decimal_odds,probability
2024-05-11,72.0,close1,sean woodson,1.4939597315436242,0.7287849961317017
2024-05-18,72.0,opening,luana pinheiro,2.128,0.650834122423685
2024-05-18,72.0,opening,piera rodriguez,1.5213333333333332,0.7251250225996987
2024-05-18,72.0,close1,luana pinheiro,2.172,0.6503710108140475
2024-05-18,72.0,close1,themba gorimbo,1.481103448275862,0.7557137799896227
2024-06-15,72.0,opening,brady hiestand,2.708,0.46571836217239937
2024-06-15,72.0,opening,tatsuro taira,1.4364039955604884,0.752271132330031
2024-06-15,72.0,close1,melquizael costa,1.5068362480127186,0.7264586374246605
2024-06-15,72.0,close1,tatsuro taira,1.5291897891231965,0.7287298089428929
2024-06-22,72.0,opening,rinat fakhretdinov,1.294278481012658,0.7966727722224621
2024-06-22,72.0,opening,muin gafurov,1.6127090301003344,0.6302874957769125
2024-06-22,72.0,close1,rinat fakhretdinov,1.358886075949367,0.7738078641912005
2024-06-22,72.0,close1,johnny walker,1.6731034482758618,0.6065804357850324
2024-06-29,72.0,opening,ian machado garry,1.601550387596899,0.7893600870113924
2024-06-29,72.0,opening,joe pyfer,1.3785537918871251,0.7423202788024105
2024-06-29,72.0,close1,ian machado garry,1.8159468438538204,0.7470778059826123
2024-06-29,72.0,close1,gillian robertson,1.3989928057553955,0.7229168077718249
2024-07-20,72.0,opening,cody durden,1.9786666666666666,0.6443607462110923
2024-07-20,72.0,opening,luana carolina,1.7739999999999996,0.6184915379231819
2024-07-20,72.0,close1,cody durden,1.7879999999999998,0.6906508540297144
2024-07-20,72.0,close1,steve garcia,1.6691075514874143,0.6680606096643747
2024-08-03,72.0,opening,rolando bedoya,1.9905454545454544,0.633728954272571
2024-08-03,72.0,opening,viktoriia dudakova,1.4604118993135011,0.7493699223091221
2024-08-03,72.0,close1,rolando bedoya,2.1185454545454547,0.6172844660100862
2024-08-03,72.0,close1,sedriques dumas,1.3738181818181818,0.7977228453159361
2024-08-10,72.0,opening,yana santos,1.7252653927813162,0.6238605516307592
2024-08-10,72.0,opening,youssef zalal,1.2305610300880305,0.8348717789039344
2024-08-10,72.0,close1,yana santos,1.8640582347588717,0.5900210735384939
2024-08-10,72.0,close1,karol rosa,1.5645161290322578,0.68096172221516
2024-08-24,72.0,opening,edmen shahbazyan,1.3949034749034748,0.774477899380933
2024-08-24,72.0,opening,caio borralho,1.3988177339901477,0.7482464213021017
2024-08-24,72.0,close1,edmen shahbazyan,1.5664864864864865,0.7252490855662299
2024-08-24,72.0,close1,tabatha ricci,1.6323198198198199,0.6486312553721485
2024-09-07,72.0,opening,steve garcia,1.5066666666666666,0.716165072902259
2024-09-07,72.0,opening,trevor peek,1.8305454545454545,0.5742012670712252
2024-09-07,72.0,close1,jaqueline amorim,1.2358032786885245,0.8926384003996225
2024-09-07,72.0,close1,steve garcia,1.6044444444444441,0.6847627782644542
2024-09-14,72.0,opening,norma dumont,1.7666666666666666,0.6462131740496075
2024-09-14,72.0,opening,diego lopes,1.5066666666666666,0.7018778317357507
2024-09-14,72.0,close1,norma dumont,1.8074074074074074,0.6415370327719552
2024-09-14,72.0,close1,merab dvalishvili,1.5969696969696972,0.6931445002534407
2024-10-05,72.0,opening,iasmin lucindo,1.6025641025641026,0.7823783744059308
2024-10-05,72.0,opening,joaquin buckley,1.499710144927536,0.768161175491712
2024-10-05,72.0,close1,carla esparza,1.8579999999999997,0.6716352037570773
2024-10-05,72.0,close1,iasmin lucindo,1.7435897435897436,0.7486680639711238
2024-10-12,72.0,opening,tatsuro taira,1.3598059598059598,0.8277849710912122
2024-10-12,72.0,opening,themba gorimbo,1.2818181818181817,0.8634687412919699
2024-10-12,72.0,close1,jonathan pearce,1.5603647416413373,0.7359662497461682
2024-10-12,72.0,close1,julia polastri,1.7104864864864866,0.6617946252282524
2024-10-26,72.0,opening,ismail naurdiev,1.7428043956043957,0.7098712284870247
2024-10-26,72.0,opening,lerone murphy,1.3704201680672268,0.8211577127627364
2024-10-26,72.0,close1,ismail naurdiev,2.046646153846154,0.6511319759798426
2024-10-26,72.0,close1,ilia topuria,1.47478200209278,0.778372940796249
2024-11-16,72.0,opening,mickey gall,1.6960000000000002,0.6325361202261874
2024-11-16,72.0,opening,jonathan martinez,2.0017454545454543,0.5348476206756143
2024-11-16,72.0,close1,charles oliveira,1.4654545454545456,0.7572148782662064
2024-11-16,72.0,close1,jonathan martinez,2.1473454545454547,0.5163670143012722
2024-12-07,72.0,opening,chris weidman,1.9060869565217389,0.6239818506085094
2024-12-07,72.0,opening,michael chiesa,1.8224864864864865,0.6217142102022875
2024-12-07,72.0,close1,chris weidman,1.9634782608695651,0.6134113303968268
2024-12-07,72.0,close1,movsar evloev,1.4250434782608694,0.796855862943953
2025-01-11,72.0,opening,roman kopylov,1.391111111111111,0.7300301746120215
2025-01-11,72.0,opening,nurullo aliev,1.1234823529411766,0.8722002681204268
2025-01-11,72.0,close1,cesar almeida,1.3898181818181818,0.7300714198675132
2025-01-11,72.0,close1,jose johnson,1.4984126984126986,0.6829911303830248
2025-02-01,72.0,opening,nassourdine imavov,2.3952,0.5674168581941137
2025-02-01,72.0,opening,jasmine jasudavicius,1.541818181818182,0.7433287801925622
2025-02-01,72.0,close1,nassourdine imavov,2.5448,0.5489772114079798
2025-02-01,72.0,close1,fares ziam,2.748,0.4650205506767875
2025-02-15,72.0,opening,ketlen souza,1.990057142857143,0.5987692058781044
2025-02-15,72.0,opening,gregory rodrigues,1.5870697674418606,0.710374417659136
2025-02-15,72.0,close1,ketlen souza,2.1428000000000003,0.5734128348144951
2025-02-15,72.0,close1,youssef zalal,1.3585210084033614,0.8549439161211325
2025-03-15,72.0,opening,chidi njokuani,2.642,0.5527094927599191
2025-03-15,72.0,opening,alexander hernandez,1.48,0.7228994971212696
2025-03-15,72.0,close1,chidi njokuani,2.708,0.5458181127967102
2025-03-15,72.0,close1,josiane nunes,1.48,0.75254493402162
2025-03-29,72.0,opening,manuel torres,1.8083916083916083,0.6843283443368948
2025-03-29,72.0,opening,raul rosas jr,1.204084084084084,0.8990298868736292
2025-03-29,72.0,close1,manuel torres,1.8699300699300696,0.6703944876078246
2025-03-29,72.0,close1,rafa garcia,1.2546666666666666,0.8500348148331092
2025-04-12,72.0,opening,sean woodson,1.6872195121951221,0.6810210841081976
2025-04-12,72.0,opening,paddy pimblett,1.7477714285714285,0.6298021753212402
2025-04-12,72.0,close1,sean woodson,2.0005853658536585,0.6047110879445113
2025-04-12,72.0,close1,nikita krylov,1.5319148936170213,0.7043732769953099
2025-04-26,72.0,opening,randy brown,1.3562162162162161,0.7610981541097639
2025-04-26,72.0,opening,jaqueline amorim,1.1591208791208791,0.8695156702934876
2025-04-26,72.0,close1,randy brown,1.444084084084084,0.7304366879783609
2025-04-26,72.0,close1,damon blackshear,2.4866666666666664,0.6415287700857991
2025-05-03,72.0,opening,reinier de ridder,3.276,0.42993932562317916
2025-05-03,72.0,opening,yana santos,2.1185454545454547,0.5686174814848053
2025-05-03,72.0,close1,yana santos,1.9905454545454544,0.5956565652652073
2025-05-03,72.0,close1,gillian robertson,1.3655218855218856,0.7712743197065386
2025-06-07,72.0,opening,merab dvalishvili,1.3567334360554701,0.8285350333641781
2025-06-07,72.0,opening,joshua van,1.176,0.89442886453332
2025-06-07,72.0,close1,merab dvalishvili,1.3458859784283512,0.8352007515726196
2025-06-07,72.0,close1,serghei spivac,1.6625978090766822,0.6460512687062113
2025-06-14,72.0,opening,phil rowe,2.2687999999999997,0.4892772079499972
2025-06-14,72.0,opening,michael chiesa,1.3075324675324675,0.8509505453152465
2025-06-14,72.0,close1,michael chiesa,1.3418181818181818,0.8414183108853696
2025-06-14,72.0,close1,jamey lyn horth,1.222335705619239,0.8797071702210154
2025-06-21,72.0,opening,klaudia sygula,2.832,0.44699571123370685
2025-06-21,72.0,opening,ignacio bahamondes,1.7879999999999998,0.6134478269977705
2025-06-21,72.0,close1,ismail naurdiev,2.56,0.4768919378093479
2025-06-21,72.0,close1,hamdy abdelwahab,1.6355555555555552,0.6911184973412154
2025-06-28,72.0,opening,joshua van,1.512,0.721783141955618
2025-06-28,72.0,opening,terrance mckinney,1.5365853658536586,0.7122399948647473
2025-06-28,72.0,close1,terrance mckinney,1.5067750677506775,0.7246350194421938
2025-06-28,72.0,close1,hyder amil,2.036,0.5263361830519242
2025-07-12,72.0,opening,steve garcia,1.6666666666666663,0.6865461151686635
2025-07-12,72.0,opening,gabriel bonfim,1.23,0.8455251469872306
2025-07-12,72.0,close1,steve garcia,1.6666666666666663,0.6858231185597343
2025-07-12,72.0,close1,jake matthews,2.0152592592592593,0.5211738670626088
2025-07-26,72.0,opening,bryce mitchell,1.6603203248364535,0.6944519999909664
2025-07-26,72.0,opening,amanda ribas,1.5197684036393713,0.7045790803601917
2025-07-26,72.0,close1,bryce mitchell,1.684141664786826,0.6916213383751841
2025-07-26,72.0,close1,reinier de ridder,2.4304,0.47667889071859204
2025-10-18,72.0,opening,charles jourdain,1.5189473684210526,0.706162575130031
2025-10-18,72.0,opening,reinier de ridder,1.46,0.7165218349137276
2025-10-18,72.0,close1,charles jourdain,1.5073684210526315,0.7147864141875212
2025-10-18,72.0,close1,cody gibson,2.184,0.5592135552418169
2025-10-25,72.0,opening,ludovit klein,1.8285161290322578,0.625996327938813
2025-10-25,72.0,opening,hamdy abdelwahab,1.2717391304347825,0.8435121489750843
2025-10-25,72.0,close1,virna jandiroba,1.6288837209302325,0.695193114867602
2025-10-25,72.0,close1,quillan salkilld,1.6874074074074072,0.6626244885937097
2025-11-08,72.0,opening,denise gomes,1.5189473684210526,0.7539524391566775
2025-11-08,72.0,opening,ricky simon,1.4845528455284553,0.7336421128077781
2025-11-08,72.0,close1,denise gomes,1.5073684210526315,0.7599698990644201
2025-11-08,72.0,close1,gabriel bonfim,1.4,0.7871891174303343
2025-11-15,72.0,opening,bo nickal,1.4321428571428572,0.7541004647048593
2025-11-15,72.0,opening,kyle daukaus,1.2386013986013988,0.8170472861696069
2025-11-15,72.0,close1,valentina shevchenko,2.2535194630872484,0.5072937183027193
2025-11-15,72.0,close1,bo nickal,1.55,0.7257432807740198
2025-11-22,72.0,opening,tagir ulanbekov,1.4619385342789597,0.7763881584490615
2025-11-22,72.0,opening,waldo cortes acosta,1.6901960784313728,0.6234315985570456
2025-11-22,72.0,close1,tagir ulanbekov,1.5191489361702128,0.765411185690593
2025-11-22,72.0,close1,ismail naurdiev,1.6674146797568956,0.6557291426526114
2025-12-06,72.0,opening,maycee barber,1.5274074074074073,0.7630538090692051
2025-12-06,72.0,opening,terrance mckinney,2.0068571428571427,0.5421606947001959
2025-12-06,72.0,close1,maycee barber,1.6577777777777778,0.7320319152541819
2025-12-06,72.0,close1,grant dawson,1.461818181818182,0.7694721247927654
2025-12-13,72.0,opening,melquizael costa,1.787529411764706,0.6532900377294204
2025-12-13,72.0,opening,kevin vallejos,1.272,0.7582389255234732
2025-12-13,72.0,close1,melquizael costa,2.100705882352941,0.590700163319464
2025-12-13,72.0,close1,tereza bleda,1.2818181818181817,0.7907928249606571
2026-01-24,72.0,opening,natalia silva,1.3923809523809523,0.7680025963924356
2026-01-24,72.0,opening,waldo cortes acosta,1.3549253731343283,0.776891003994592
2026-01-24,72.0,close1,paddy pimblett,1.4250434782608694,0.7560142817736506
2026-01-24,72.0,close1,waldo cortes acosta,1.4435820895522389,0.7509737182894954
2026-01-31,72.0,opening,tallison teixeira,1.299047619047619,0.8115374967134364
2026-01-31,72.0,opening,benoit st denis,1.2656603773584907,0.8099489710138601
2026-01-31,72.0,close1,jacob malkoun,1.477189189189189,0.7064973209725006
2026-01-31,72.0,close1,tallison teixeira,1.3199999999999998,0.8079405240721682
2024-05-11,72.5,opening,rodrigo nascimento,2.3527500000000003,0.49989242249272836
2024-05-11,72.5,opening,sean woodson,1.3960663683818046,0.752980478286888
2024-05-11,72.5,close1,joaquin buckley,1.6835268366958507,0.635551907841747
2024-05-11,72.5,close1,sean woodson,1.4950596569724086,0.7285232611498567
2024-05-18,72.5,opening,luana pinheiro,2.1275,0.6508397317693352
2024-05-18,72.5,opening,piera rodriguez,1.5191666666666666,0.7256952165048032
2024-05-18,72.5,close1,luana pinheiro,2.1725000000000003,0.650366080998681
2024-05-18,72.5,close1,themba gorimbo,1.479655172413793,0.7561553577562828
2024-06-15,72.5,opening,brady hiestand,2.70875,0.4654389536472296
2024-06-15,72.5,opening,tatsuro taira,1.4353496115427302,0.752543343470101
2024-06-15,72.5,close1,melquizael costa,1.5074381103792869,0.7263281079960874
2024-06-15,72.5,close1,tatsuro taira,1.5302441731409546,0.7284656844359185
2024-06-22,72.5,opening,rinat fakhretdinov,1.293544303797468,0.7969207500383065
2024-06-22,72.5,opening,muin gafurov,1.6109253065774802,0.6307463979913335
2024-06-22,72.5,close1,rinat fakhretdinov,1.359620253164557,0.773532973987898
2024-06-22,72.5,close1,johnny walker,1.672988505747126,0.606647256652628
2024-06-29,72.5,opening,ian machado garry,1.5991140642303432,0.7898310703057635
2024-06-29,72.5,opening,joe pyfer,1.3768959435626102,0.7428380510180508
2024-06-29,72.5,close1,ian machado garry,1.8183831672203765,0.7465776952307366
2024-06-29,72.5,close1,gillian robertson,1.3982913669064747,0.7231892465447641
2024-07-20,72.5,opening,cody durden,1.9808333333333332,0.6438028061984006
2024-07-20,72.5,opening,luana carolina,1.772083333333333,0.6189202824092283
2024-07-20,72.5,close1,cody durden,1.7858333333333332,0.6911543899559818
2024-07-20,72.5,close1,steve garcia,1.6700991609458429,0.6678014906158365
2024-08-03,72.5,opening,rolando bedoya,1.9890909090909088,0.6339246325470783
2024-08-03,72.5,opening,viktoriia dudakova,1.459954233409611,0.7494095235369796
2024-08-03,72.5,close1,rolando bedoya,2.12,0.6171057083109324
2024-08-03,72.5,close1,sedriques dumas,1.3736363636363638,0.7977947702808081
2024-08-10,72.5,opening,yana santos,1.7236882013952077,0.6242473502888846
2024-08-10,72.5,opening,youssef zalal,1.2294705032190252,0.8351843300193675
2024-08-10,72.5,close1,yana santos,1.8656354261449801,0.5896360272470286
2024-08-10,72.5,close1,karol rosa,1.5659562211981564,0.6805386864003037
2024-08-24,72.5,opening,edmen shahbazyan,1.3929536679536678,0.775013736640715
2024-08-24,72.5,opening,caio borralho,1.3967980295566502,0.7488234436822911
2024-08-24,72.5,close1,edmen shahbazyan,1.5684362934362934,0.7246473692613797
2024-08-24,72.5,close1,tabatha ricci,1.6330940315315317,0.6485153171721867
2024-09-07,72.5,opening,steve garcia,1.5055555555555555,0.7165094365967207
2024-09-07,72.5,opening,trevor peek,1.8299999999999998,0.5742012670712252
2024-09-07,72.5,close1,jaqueline amorim,1.2351639344262295,0.8927875589413952
2024-09-07,72.5,close1,steve garcia,1.6055555555555552,0.6843897424048602
2024-09-14,72.5,opening,norma dumont,1.7662037037037037,0.6462680776828458
2024-09-14,72.5,opening,diego lopes,1.5055555555555555,0.7021778438976863
2024-09-14,72.5,close1,norma dumont,1.8078703703703702,0.6414856039166439
2024-09-14,72.5,close1,merab dvalishvili,1.5953282828282829,0.6936648052905754
2024-10-05,72.5,opening,iasmin lucindo,1.6009615384615383,0.7827399869601056
2024-10-05,72.5,opening,joaquin buckley,1.498550724637681,0.7684879212003238
2024-10-05,72.5,close1,carla esparza,1.854583333333333,0.6723439890432762
2024-10-05,72.5,close1,iasmin lucindo,1.7451923076923077,0.7482567665942701
2024-10-12,72.5,opening,tatsuro taira,1.3587433587433586,0.8280560359547873
2024-10-12,72.5,opening,themba gorimbo,1.28125,0.8635931813408888
2024-10-12,72.5,close1,jonathan pearce,1.5605623100303951,0.7359107530087518
2024-10-12,72.5,close1,julia polastri,1.7098648648648649,0.6620291211794952
2024-10-26,72.5,opening,ismail naurdiev,1.7393516483516485,0.710546801803709
2024-10-26,72.5,opening,lerone murphy,1.36890756302521,0.8215086168269625
2024-10-26,72.5,close1,ismail naurdiev,2.0500989010989015,0.6504548854618754
2024-10-26,72.5,close1,ilia topuria,1.47580223229857,0.7780814506980354
2024-11-16,72.5,opening,mickey gall,1.6925000000000001,0.6333595008818006
2024-11-16,72.5,opening,jonathan martinez,2.000090909090909,0.5350717426591151
2024-11-16,72.5,close1,charles oliveira,1.4661616161616162,0.757020917064799
2024-11-16,72.5,close1,jonathan martinez,2.149,0.5161698704135176
2024-12-07,72.5,opening,chris weidman,1.9054347826086955,0.6241031113091281
2024-12-07,72.5,opening,michael chiesa,1.819864864864865,0.6223121462768763
2024-12-07,72.5,close1,chris weidman,1.9641304347826085,0.6132922566867066
2024-12-07,72.5,close1,movsar evloev,1.4252173913043478,0.7968333961309766
2025-01-11,72.5,opening,roman kopylov,1.3907407407407406,0.7301142119332931
2025-01-11,72.5,opening,nurullo aliev,1.1227058823529412,0.8724234491015812
2025-01-11,72.5,close1,cesar almeida,1.39,0.7299688860075273
2025-01-11,72.5,close1,jose johnson,1.4980158730158732,0.6831952302951082
2025-02-01,72.5,opening,nassourdine imavov,2.3935,0.5676303963507675
2025-02-01,72.5,opening,jasmine jasudavicius,1.5386363636363638,0.7440850455382838
2025-02-01,72.5,close1,nassourdine imavov,2.5465,0.5487710806090464
2025-02-01,72.5,close1,fares ziam,2.7525,0.4644611026786696
2025-02-15,72.5,opening,ketlen souza,1.9883214285714286,0.5990654661427621
2025-02-15,72.5,opening,gregory rodrigues,1.5835077519379845,0.7112169569905349
2025-02-15,72.5,close1,ketlen souza,2.1445357142857144,0.5731314467405464
2025-02-15,72.5,close1,youssef zalal,1.3596218487394958,0.8546699165861402
2025-03-15,72.5,opening,chidi njokuani,2.64125,0.5527884126054816
2025-03-15,72.5,opening,alexander hernandez,1.4793650793650794,0.723045047476919
2025-03-15,72.5,close1,chidi njokuani,2.70875,0.545740376023501
2025-03-15,72.5,close1,josiane nunes,1.4793650793650794,0.7527645701672108
2025-03-29,72.5,opening,manuel torres,1.8076923076923075,0.684485527026643
2025-03-29,72.5,opening,raul rosas jr,1.203415915915916,0.8991748682498659
2025-03-29,72.5,close1,manuel torres,1.8706293706293704,0.670234756279335
2025-03-29,72.5,close1,rafa garcia,1.2545833333333334,0.850075335911043
2025-04-12,72.5,opening,sean woodson,1.6836585365853658,0.6818601748289544
2025-04-12,72.5,opening,paddy pimblett,1.745047619047619,0.6304119120546137
2025-04-12,72.5,close1,sean woodson,2.004146341463415,0.6037771234316687
2025-04-12,72.5,close1,nikita krylov,1.5319148936170213,0.7044210662067715
2025-04-26,72.5,opening,randy brown,1.3552177177177176,0.7614314569369119
2025-04-26,72.5,opening,jaqueline amorim,1.1582417582417583,0.8697659441190884
2025-04-26,72.5,close1,randy brown,1.4450825825825826,0.7300679418265494
2025-04-26,72.5,close1,damon blackshear,2.4958333333333336,0.6397372545757242
2025-05-03,72.5,opening,reinier de ridder,3.2800000000000002,0.429370806792863
2025-05-03,72.5,opening,yana santos,2.12,0.5683070236516259
2025-05-03,72.5,close1,yana santos,1.9890909090909088,0.5959620136013082
2025-05-03,72.5,close1,gillian robertson,1.3654882154882155,0.7712884604398109
2025-06-07,72.5,opening,merab dvalishvili,1.3568567026194145,0.8284533446538368
2025-06-07,72.5,opening,joshua van,1.1752380952380952,0.8946077570646234
2025-06-07,72.5,close1,merab dvalishvili,1.3457627118644069,0.8352711118917084
2025-06-07,72.5,close1,serghei spivac,1.663341158059468,0.6458930128819401
2025-06-14,72.5,opening,phil rowe,2.269,0.4891234459419113
2025-06-14,72.5,opening,michael chiesa,1.3071428571428572,0.8510551891426901
2025-06-14,72.5,close1,michael chiesa,1.3422077922077922,0.8413058462959624
2025-06-14,72.5,close1,jamey lyn horth,1.2228862208217885,0.8795736792017531
2025-06-21,72.5,opening,klaudia sygula,2.835,0.4466255234226322
2025-06-21,72.5,opening,ignacio bahamondes,1.7858333333333332,0.6139008012336129
2025-06-21,72.5,close1,ismail naurdiev,2.56125,0.4767179295186061
2025-06-21,72.5,close1,hamdy abdelwahab,1.6361111111111108,0.6909606317302793
2025-06-28,72.5,opening,joshua van,1.51,0.7220403155246758
2025-06-28,72.5,opening,terrance mckinney,1.5369241192411924,0.7120932244049106
2025-06-28,72.5,close1,terrance mckinney,1.5064363143631436,0.7247704271648816
2025-06-28,72.5,close1,hyder amil,2.03625,0.5263355641434752
2025-07-12,72.5,opening,steve garcia,1.6666666666666663,0.6865542835250833
2025-07-12,72.5,opening,gabriel bonfim,1.229861111111111,0.8455474639338463
2025-07-12,72.5,close1,steve garcia,1.6666666666666663,0.6858148548787297
2025-07-12,72.5,close1,jake matthews,2.0158796296296297,0.5210338861831664
2025-07-26,72.5,opening,bryce mitchell,1.660049627791563,0.6944848757634355
2025-07-26,72.5,opening,amanda ribas,1.519644334160463,0.7045800851906462
2025-07-26,72.5,close1,bryce mitchell,1.6844123618317164,0.6915898659350603
2025-07-26,72.5,close1,reinier de ridder,2.432,0.4764564037511376
2025-10-18,72.5,opening,charles jourdain,1.519078947368421,0.7060592139269148
2025-10-18,72.5,opening,reinier de ridder,1.4592261904761905,0.7167381787762702
2025-10-18,72.5,close1,charles jourdain,1.507236842105263,0.7148794120833307
2025-10-18,72.5,close1,cody gibson,2.18875,0.5581915743391305
2025-10-25,72.5,opening,ludovit klein,1.8252419354838707,0.6266429649327245
2025-10-25,72.5,opening,hamdy abdelwahab,1.270606884057971,0.8438026802922418
2025-10-25,72.5,close1,virna jandiroba,1.6259593023255814,0.6959468557927149
2025-10-25,72.5,close1,quillan salkilld,1.6870370370370367,0.6628331395831113
2025-11-08,72.5,opening,denise gomes,1.519078947368421,0.7538815385328888
2025-11-08,72.5,opening,ricky simon,1.4846109175377469,0.7335356927399168
2025-11-08,72.5,close1,denise gomes,1.507236842105263,0.7600358860953654
2025-11-08,72.5,close1,gabriel bonfim,1.3988095238095237,0.7875482757688259
2025-11-15,72.5,opening,bo nickal,1.4308035714285714,0.7544338455428036
2025-11-15,72.5,opening,kyle daukaus,1.2375874125874127,0.8173526642421753
2025-11-15,72.5,close1,valentina shevchenko,2.257563758389262,0.5064583759558232
2025-11-15,72.5,close1,bo nickal,1.5513392857142858,0.7254298648644317
2025-11-22,72.5,opening,tagir ulanbekov,1.46128841607565,0.7765167350549739
2025-11-22,72.5,opening,waldo cortes acosta,1.6883753501400562,0.6238708195677297
2025-11-22,72.5,close1,tagir ulanbekov,1.5197990543735225,0.7652900767755542
2025-11-22,72.5,close1,ismail naurdiev,1.6670172978027114,0.6559006687339446
2025-12-06,72.5,opening,maycee barber,1.525925925925926,0.7634024214941265
2025-12-06,72.5,opening,terrance mckinney,2.0048214285714283,0.5424605583330614
2025-12-06,72.5,close1,maycee barber,1.6592592592592592,0.731671930304799
2025-12-06,72.5,close1,grant dawson,1.4625000000000001,0.7693093066448513
2025-12-13,72.5,opening,melquizael costa,1.7839705882352943,0.6540185059310578
2025-12-13,72.5,opening,kevin vallejos,1.271111111111111,0.7585252526192597
2025-12-13,72.5,close1,melquizael costa,2.1042647058823527,0.5899872883722302
2025-12-13,72.5,close1,tereza bleda,1.28125,0.7910392249516676
2026-01-24,72.5,opening,natalia silva,1.3904761904761904,0.7685236623547227
2026-01-24,72.5,opening,waldo cortes acosta,1.3539179104477612,0.7771825738994667
2026-01-24,72.5,close1,paddy pimblett,1.4252173913043478,0.7559816603367255
2026-01-24,72.5,close1,waldo cortes acosta,1.444589552238806,0.7506737238080478
2026-01-31,72.5,opening,tallison teixeira,1.2988095238095236,0.8115795522612236
2026-01-31,72.5,opening,benoit st denis,1.2648846960167714,0.8101759628577957
2026-01-31,72.5,close1,jacob malkoun,1.4758108108108108,0.7069651389014984
2026-01-31,72.5,close1,tallison teixeira,1.3202380952380952,0.8079007941905402
2024-05-11,73.0,opening,rodrigo nascimento,2.3527,0.49984999164980803
2024-05-11,73.0,opening,sean woodson,1.3949664429530202,0.7532639728880829
2024-05-11,73.0,close1,joaquin buckley,1.6833840883136657,0.6356732605073697
2024-05-11,73.0,close1,sean woodson,1.496159582401193,0.7282617204785413
2024-05-18,73.0,opening,luana pinheiro,2.1270000000000002,0.6508453492305736
2024-05-18,73.0,opening,piera rodriguez,1.517,0.7262654375593562
2024-05-18,73.0,close1,luana pinheiro,2.173,0.6503611583615457
2024-05-18,73.0,close1,themba gorimbo,1.478206896551724,0.7565961989719912
2024-06-15,73.0,opening,brady hiestand,2.7095000000000002,0.4651591363823388
2024-06-15,73.0,opening,tatsuro taira,1.4342952275249723,0.7528156908331345
2024-06-15,73.0,close1,melquizael costa,1.508039972745855,0.7261976552363618
2024-06-15,73.0,close1,tatsuro taira,1.5312985571587125,0.7282016078634574
2024-06-22,73.0,opening,rinat fakhretdinov,1.2928101265822782,0.7971685262946461
2024-06-22,73.0,opening,muin gafurov,1.6091415830546265,0.6312057498708272
2024-06-22,73.0,close1,rinat fakhretdinov,1.3603544303797468,0.7732576641968245
2024-06-22,73.0,close1,johnny walker,1.6728735632183906,0.6067140477950841
2024-06-29,73.0,opening,ian machado garry,1.5966777408637873,0.7903020580272049
2024-06-29,73.0,opening,joe pyfer,1.3752380952380951,0.7433557143314756
2024-06-29,73.0,close1,ian machado garry,1.8208194905869324,0.7460768988291144
2024-06-29,73.0,close1,gillian robertson,1.3975899280575539,0.7234613806743537
2024-07-20,73.0,opening,cody durden,1.983,0.6432439127933961
2024-07-20,73.0,opening,luana carolina,1.7701666666666664,0.619349326911848
2024-07-20,73.0,close1,cody durden,1.7836666666666665,0.6916576136070084
2024-07-20,73.0,close1,steve garcia,1.6710907704042717,0.6675423540441406
2024-08-03,73.0,opening,rolando bedoya,1.9876363636363634,0.6341205256897953
2024-08-03,73.0,opening,viktoriia dudakova,1.4594965675057208,0.7494491765369773
2024-08-03,73.0,close1,rolando bedoya,2.1214545454545455,0.6169271183527545
2024-08-03,73.0,close1,sedriques dumas,1.3734545454545455,0.7978666419816247
2024-08-10,73.0,opening,yana santos,1.722111010009099,0.6246342626338212
2024-08-10,73.0,opening,youssef zalal,1.2283799763500198,0.835496801589816
2024-08-10,73.0,close1,yana santos,1.8672126175310888,0.5892509075466533
2024-08-10,73.0,close1,karol rosa,1.5673963133640552,0.6801154936603411
2024-08-24,73.0,opening,edmen shahbazyan,1.3910038610038609,0.7755494183794786
2024-08-24,73.0,opening,caio borralho,1.3947783251231527,0.749400816160364
2024-08-24,73.0,close1,edmen shahbazyan,1.5703861003861004,0.7240442127741595
2024-08-24,73.0,close1,tabatha ricci,1.6338682432432434,0.6483995365383255
2024-09-07,73.0,opening,steve garcia,1.5044444444444443,0.7168535966090874
2024-09-07,73.0,opening,trevor peek,1.8294545454545454,0.5742012670712252
2024-09-07,73.0,close1,jaqueline amorim,1.2345245901639343,0.8929364260736793
2024-09-07,73.0,close1,steve garcia,1.6066666666666665,0.684016251326166
2024-09-14,73.0,opening,norma dumont,1.7657407407407406,0.6463230223082699
2024-09-14,73.0,opening,diego lopes,1.5044444444444443,0.702477993744445
2024-09-14,73.0,close1,norma dumont,1.8083333333333333,0.6414342122396287
2024-09-14,73.0,close1,merab dvalishvili,1.5936868686868688,0.6941842835810473
2024-10-05,73.0,opening,iasmin lucindo,1.5993589743589742,0.7831012520639329
2024-10-05,73.0,opening,joaquin buckley,1.497391304347826,0.7688143162694621
2024-10-05,73.0,close1,carla esparza,1.8511666666666664,0.6730526966829922
2024-10-05,73.0,close1,iasmin lucindo,1.7467948717948718,0.7478446615056504
2024-10-12,73.0,opening,tatsuro taira,1.3576807576807577,0.8283268725106367
2024-10-12,73.0,opening,themba gorimbo,1.2806818181818183,0.8637176312697433
2024-10-12,73.0,close1,jonathan pearce,1.560759878419453,0.735855249542683
2024-10-12,73.0,close1,julia polastri,1.7092432432432432,0.6622633337359851
2024-10-26,73.0,opening,ismail naurdiev,1.7358989010989012,0.7112229661200713
