td_defense_pct_red,td_total_attempted_against_red,td_total_landed_against_red,td_defense_pct_blue,td_total_attempted_against_blue,td_total_landed_against_blue,sig_str_defense_pct_red,sig_str_total_attempted_against_red,sig_str_total_landed_against_red,sig_str_defense_pct_blue,sig_str_total_attempted_against_blue,sig_str_total_landed_against_blue,td_accuracy_pct_red,td_accuracy_pct_blue,sig_str_accuracy_pct_red,sig_str_accuracy_pct_blue,kd_pm_red,kd_total_red,kd_pm_blue,kd_total_blue,sig_str_landed_pm_red,sig_str_landed_total_red,sig_str_landed_pm_blue,sig_str_landed_total_blue,sig_str_absorbed_pm_red,sig_str_absorbed_total_red,sig_str_absorbed_pm_blue,sig_str_absorbed_total_blue,sig_str_attempted_pm_red,sig_str_attempted_total_red,sig_str_attempted_pm_blue,sig_str_attempted_total_blue,leg_str_pm_red,leg_str_total_red,leg_str_pm_blue,leg_str_total_blue,head_str_pm_red,head_str_total_red,head_str_pm_blue,head_str_total_blue,body_str_pm_red,body_str_total_red,body_str_pm_blue,body_str_total_blue,clinch_str_pm_red,clinch_str_total_red,clinch_str_pm_blue,clinch_str_total_blue,td_landed_pm_red,td_landed_total_red,td_landed_pm_blue,td_landed_total_blue,td_attempted_pm_red,td_attempted_total_red,td_attempted_pm_blue,td_attempted_total_blue,td_defended_pm_red,td_defended_total_red,td_defended_pm_blue,td_defended_total_blue,control_pm_red,control_total_red,control_pm_blue,control_total_blue,sub_att_pm_red,sub_att_total_red,sub_att_pm_blue,sub_att_total_blue,reverse_pm_red,reverse_total_red,reverse_pm_blue,reverse_total_blue,total_fight_time_red,total_fight_time_blue,age_red,age_blue,height_red,height_blue,reach_red,reach_blue,date,event_location,weight_class,title_fight,performance_bonus_winner,fight_otn_bonus,method,winner,winner_name,fighter_red,fighter_blue
0.5631067961165048,103.0,45.0,0.33333333333333337,6.0,4.0,0.5599243856332703,2645.0,1164.0,0.5201072386058981,373.0,179.0,0.3484848484848485,0.3,0.42406669083001086,0.3938618925831202,0.09175870858113849,9.0,0.12765957446808512,2.0,11.928632115548004,1170.0,9.829787234042554,154.0,11.102803738317757,1089.0,9.76595744680851,153.0,28.129141886151235,2759.0,24.95744680851064,391.0,1.9473237043330502,191.0,1.0851063829787235,17.0,7.9218351741716235,777.0,5.9361702127659575,93.0,2.0594732370433304,202.0,2.8085106382978724,44.0,1.08071367884452,106.0,0.12765957446808512,2.0,0.2344944774851317,23.0,0.19148936170212766,3.0,0.6728971962616823,66.0,0.6382978723404256,10.0,0.13814783347493628,13.55,0.17234042553191492,2.7,0.4603228547153781,45.15,0.14574468085106382,2.283333333333333,0.020390824129141887,2.0,0.12765957446808512,2.0,0.08156329651656755,8.0,0.0,0.0,98.08333333333333,15.666666666666666,34.0,29.0,69.0,74.0,71.0,75.0,2025-06-07, USA,Middleweight,0.0,0.0,0.0,U-DEC,0.0,Joe Pyfer,Kelvin Gastelum,Joe Pyfer
0.1875,16.0,13.0,1.0,1.0,0.0,0.5869158878504672,1070.0,442.0,0.6438356164383562,73.0,26.0,0.5625,0.3076923076923077,0.448563484708063,0.6424242424242425,0.0,0.0,0.0,0.0,9.887640449438202,484.0,15.626535626535627,106.0,7.701736465781409,377.0,3.832923832923833,26.0,22.042900919305414,1079.0,24.324324324324326,165.0,0.2860061287027579,14.0,1.1793611793611793,8.0,7.742594484167517,379.0,11.793611793611793,80.0,1.8590398365679264,91.0,2.6535626535626538,18.0,1.3278855975485189,65.0,2.6535626535626538,18.0,0.36772216547497444,18.0,0.5896805896805897,4.0,0.6537282941777324,32.0,1.9164619164619165,13.0,0.06230847803881511,3.05,0.2285012285012285,1.55,0.9216887980932924,45.11666666666667,1.8796068796068797,12.75,0.1634320735444331,8.0,0.14742014742014742,1.0,0.020429009193054137,1.0,0.0,0.0,48.95,6.783333333333333,36.0,35.0,66.0,68.0,69.0,66.0,2025-06-07, USA,Women's Bantamweight,1.0,1.0,0.0,"SUB, Kimura",0.0,Kayla Harrison,Julianna Pena,Kayla Harrison
0.6111111111111112,108.0,42.0,0.6086956521739131,23.0,9.0,0.5623978201634877,1835.0,803.0,0.39054404145077726,1544.0,941.0,0.35384615384615387,0.42857142857142855,0.4226633581472291,0.6145896656534955,0.01440576230492197,1.0,0.11830430496220834,6.0,14.722689075630255,1022.0,19.934275386132107,1011.0,8.47058823529412,588.0,10.115018074268812,513.0,34.83313325330133,2418.0,32.435096943805455,1645.0,2.665066026410565,185.0,1.774564574433125,90.0,9.450180072028813,656.0,13.60499507065396,690.0,2.607442977190877,181.0,4.554715741045021,231.0,2.1464585834333736,149.0,0.3746302990469931,19.0,1.3253301320528212,92.0,0.05915215248110417,3.0,3.7454981992797123,260.0,0.1380216891225764,7.0,0.13541416566626652,9.4,0.16503450542228065,8.370000000000001,1.234573829531813,85.7,0.03976339139007559,2.016666666666667,0.05762304921968788,4.0,0.05915215248110417,3.0,0.0,0.0,0.019717384160368057,1.0,69.41666666666666,50.71666666666667,34.0,31.0,66.0,71.0,68.0,72.0,2025-06-07, USA,Bantamweight,1.0,1.0,0.0,"SUB, Guillotine Choke",1.0,Merab Dvalishvili,Merab Dvalishvili,Sean O'Malley
0.75,4.0,1.0,,,,0.543778801843318,217.0,99.0,,,,0.0,,0.48598130841121495,,0.0,0.0,,,10.4,104.0,,,8.1,81.0,,,21.4,214.0,,,3.0,30.0,,,4.9,49.0,,,2.5,25.0,,,0.9,9.0,,,0.0,0.0,,,0.6,6.0,,,0.145,1.45,,,0.5766666666666667,5.766666666666667,,,0.0,0.0,,,0.1,1.0,,,10.0,0.0,29.0,30.0,70.0,68.0,69.0,69.0,2025-06-07, USA,Lightweight,0.0,0.0,0.0,U-DEC,1.0,MarQuel Mederos,MarQuel Mederos,Mark Choinski
0.5714285714285714,35.0,15.0,,,,0.5060851926977687,986.0,487.0,,,,0.3333333333333333,,0.47171453437771976,,0.02401921537229784,1.0,,,13.018414731785429,542.0,,,9.535628502802242,397.0,,,27.598078462770218,1149.0,,,1.633306645316253,68.0,,,8.23859087269816,343.0,,,3.1465172137710167,131.0,,,2.1857485988791034,91.0,,,0.3122497998398719,13.0,,,0.9367493995196157,39.0,,,0.14843875100080064,6.18,,,0.6425140112089672,26.75,,,0.14411529223378702,6.0,,,0.02401921537229784,1.0,,,41.63333333333333,0.0,32.0,32.0,69.0,71.0,69.0,70.0,2025-06-07, USA,Bantamweight,0.0,0.0,0.0,U-DEC,1.0,Mario Bautista,Mario Bautista,Patchy Mix
0.6470588235294117,34.0,12.0,0.6,10.0,4.0,0.4455958549222798,965.0,535.0,0.4078947368421053,152.0,90.0,0.35714285714285715,0.4,0.5544768069039914,0.5921052631578947,0.09242144177449169,5.0,0.0,0.0,9.500924214417745,514.0,10.325047801147228,90.0,9.630314232902032,521.0,3.6711281070745696,32.0,17.13493530499076,927.0,17.437858508604208,152.0,0.7208872458410351,39.0,3.0975143403441683,27.0,7.8558225508317925,425.0,5.047801147227533,44.0,0.9242144177449167,50.0,2.179732313575526,19.0,1.3678373382624769,74.0,1.3766730401529637,12.0,0.09242144177449169,5.0,0.4588910133843212,4.0,0.2587800369685767,14.0,1.147227533460803,10.0,0.2059149722735675,11.140000000000002,0.17782026768642448,1.55,0.6124460874922982,33.13333333333333,0.7495219885277247,6.533333333333333,0.03696857670979667,2.0,0.1147227533460803,1.0,0.018484288354898334,1.0,0.0,0.0,54.1,8.716666666666667,38.0,30.0,72.0,76.0,76.0,83.0,2025-06-14, USA,Light Heavyweight,0.0,0.0,0.0,U-DEC,1.0,Alonzo Menifield,Alonzo Menifield,Oumar Sy
0.6956521739130435,23.0,7.0,0.7222222222222222,18.0,5.0,0.5912596401028278,389.0,159.0,0.48654037886340973,1003.0,515.0,0.36363636363636365,0.125,0.5158227848101266,0.41007905138339923,0.0,0.0,0.02445984508764778,1.0,8.15,163.0,10.150835711373828,415.0,7.75,155.0,14.944965348552792,611.0,15.8,316.0,24.753363228699552,1012.0,0.9,18.0,1.0517733387688544,43.0,4.05,81.0,6.701997554015492,274.0,3.2,64.0,2.3970648185894823,98.0,2.95,59.0,1.3942111699959234,57.0,0.2,4.0,0.07337953526294333,3.0,0.55,11.0,0.5870362821035466,24.0,0.135,2.7,0.09955156950672646,4.07,0.5449999999999999,10.899999999999999,0.36282103546677535,14.833333333333332,0.05,1.0,0.04891969017529556,2.0,0.05,1.0,0.02445984508764778,1.0,20.0,40.88333333333333,35.0,37.0,67.0,62.0,66.0,59.0,2025-06-14, USA,Women's Flyweight,0.0,0.0,0.0,U-DEC,1.0,Jamey-Lyn Horth,Jamey-Lyn Horth,Vanessa Demopoulos
0.6,15.0,6.0,0.5789473684210527,19.0,8.0,0.5651537335285506,683.0,297.0,0.5081256771397616,923.0,454.0,0.36363636363636365,0.4,0.45129224652087474,0.46706586826347307,0.07989347536617844,2.0,0.0,0.0,9.067909454061253,227.0,18.571428571428573,390.0,12.18375499334221,305.0,20.61904761904762,433.0,20.093209054593878,503.0,39.76190476190476,835.0,1.478029294274301,37.0,3.761904761904762,79.0,6.311584553928096,158.0,11.238095238095237,236.0,1.278295605858855,32.0,3.5714285714285716,75.0,0.9986684420772305,25.0,2.1904761904761907,46.0,0.15978695073235688,4.0,0.5714285714285714,12.0,0.4394141145139814,11.0,1.4285714285714286,30.0,0.12383488681757658,3.1,0.14523809523809522,3.05,0.5559254327563249,13.916666666666666,0.6793650793650794,14.266666666666667,0.07989347536617844,2.0,0.0,0.0,0.11984021304926765,3.0,0.0,0.0,25.03333333333333,21.0,35.0,32.0,75.0,70.0,80.0,74.0,2025-06-14, USA,Welterweight,0.0,0.0,0.0,"KO/TKO, Punches",1.0,Phil Rowe,Phil Rowe,Ange Loosa
0.6495726495726496,117.0,41.0,0.5,2.0,1.0,0.5892857142857143,1456.0,598.0,0.6053511705685619,299.0,118.0,0.3968253968253968,0.0,0.43583118001722654,0.39185750636132316,0.08992805755395683,5.0,0.0,0.0,9.100719424460431,506.0,15.4,154.0,12.266187050359711,682.0,11.5,115.0,20.881294964028775,1161.0,39.3,393.0,1.3669064748201438,76.0,0.5,5.0,6.18705035971223,344.0,8.6,86.0,1.5467625899280575,86.0,6.3,63.0,0.8273381294964028,46.0,0.5,5.0,0.8992805755395683,50.0,0.0,0.0,2.2661870503597124,126.0,0.0,0.0,0.1444244604316547,8.030000000000001,0.10900000000000001,1.09,0.8956834532374099,49.8,0.0,0.0,0.07194244604316546,4.0,0.0,0.0,0.017985611510791366,1.0,0.0,0.0,55.6,10.0,33.0,28.0,66.0,69.0,69.0,69.0,2025-06-14, USA,Bantamweight,0.0,0.0,0.0,U-DEC,1.0,Ricky Simon,Ricky Simon,Cameron Smotherman
1.0,0.0,0.0,1.0,0.0,0.0,0.5,12.0,6.0,0.30747126436781613,348.0,241.0,0.0,0.0,0.5,0.32661290322580644,0.5042016806722689,1.0,0.0,0.0,3.0252100840336134,6.0,12.15,81.0,4.53781512605042,9.0,38.7,258.0,6.050420168067227,12.0,37.2,248.0,0.5042016806722689,1.0,3.9000000000000004,26.0,0.5042016806722689,1.0,7.050000000000001,47.0,2.0168067226890756,4.0,1.2000000000000002,8.0,0.0,0.0,0.15000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2773109243697479,0.55,0.16500000000000004,1.1,0.008403361344537815,0.016666666666666666,0.022500000000000003,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9833333333333334,6.666666666666666,31.0,33.0,70.0,67.0,71.0,68.0,2025-06-14, USA,Bantamweight,0.0,1.0,0.0,"KO/TKO, Punch",1.0,Malcolm Wellmaker,Malcolm Wellmaker,Kris Moutinho
0.6338028169014085,71.0,26.0,0.75,136.0,34.0,0.5921409214092141,738.0,301.0,0.6324810339983141,3559.0,1308.0,0.4880952380952381,0.2589928057553957,0.3988165680473373,0.3727144866385373,0.015015015015015017,1.0,0.029036941442168094,3.0,5.060060060060061,337.0,12.824649136957575,1325.0,4.654654654654655,310.0,10.027423778028714,1036.0,12.687687687687689,845.0,34.40877560896919,3555.0,0.3303303303303304,22.0,3.203742539119213,331.0,3.783783783783784,252.0,6.765607356025166,699.0,0.945945945945946,63.0,2.8552992418131957,295.0,0.6756756756756758,45.0,0.7743184384578158,80.0,0.6156156156156156,41.0,0.3484432973060171,36.0,1.2612612612612615,84.0,1.345378286820455,139.0,0.17807807807807813,11.860000000000003,0.13415066946281662,13.860000000000003,1.1881881881881884,79.13333333333334,0.6881755121793839,71.10000000000001,0.1951951951951952,13.0,0.08711082432650427,9.0,0.030030030030030033,2.0,0.009678980480722698,1.0,66.6,103.31666666666666,38.0,41.0,73.0,71.0,75.0,75.0,2025-06-14, USA,Welterweight,0.0,0.0,0.0,U-DEC,1.0,Michael Chiesa,Michael Chiesa,Court McGee
0.48275862068965514,58.0,30.0,1.0,2.0,0.0,0.5384615384615384,897.0,414.0,0.5952380952380952,126.0,51.0,0.47761194029850745,0.0,0.45865490628445427,0.31645569620253167,0.023112480739599383,1.0,0.0,0.0,9.614791987673344,416.0,10.0,50.0,11.718027734976888,507.0,10.2,51.0,20.96302003081664,907.0,31.6,158.0,1.2480739599383668,54.0,4.8,24.0,7.049306625577812,305.0,2.6,13.0,1.3174114021571648,57.0,2.6,13.0,0.3697996918335901,16.0,0.2,1.0,0.7395993836671803,32.0,0.0,0.0,1.5485362095531587,67.0,0.2,1.0,0.18189522342064715,7.87,0.2,1.0,1.1479198767334362,49.66666666666667,0.12,0.6,0.13867488443759632,6.0,0.2,1.0,0.0,0.0,0.0,0.0,43.266666666666666,5.0,34.0,25.0,67.0,67.0,67.0,67.0,2025-06-14, USA,Flyweight,0.0,1.0,0.0,"KO/TKO, Punch",0.0,Jose Ochoa,Cody Durden,Jose Ochoa
0.6666666666666667,3.0,1.0,0.5714285714285714,28.0,12.0,0.4476190476190476,105.0,58.0,0.4369501466275659,341.0,192.0,0.3333333333333333,0.5,0.5523809523809524,0.52,0.16304347826086957,1.0,0.08039303260384101,3.0,9.456521739130435,58.0,3.483698079499777,130.0,5.054347826086957,31.0,5.171951764180438,193.0,17.119565217391305,105.0,6.699419383653417,250.0,0.0,0.0,0.3483698079499777,13.0,8.967391304347826,55.0,2.7333631085305945,102.0,0.48913043478260876,3.0,0.40196516301920504,15.0,2.2826086956521743,14.0,0.3483698079499777,13.0,0.16304347826086957,1.0,0.24117909781152302,9.0,0.48913043478260876,3.0,0.48235819562304605,18.0,0.23478260869565218,1.44,0.16266190263510497,6.069999999999999,0.3315217391304348,2.033333333333333,0.3050468959356857,11.383333333333336,0.0,0.0,0.10719071013845467,4.0,0.0,0.0,0.026797677534613668,1.0,6.133333333333333,37.31666666666666,28.0,31.0,74.0,72.0,80.0,72.0,2025-06-14, USA,Middleweight,0.0,0.0,0.0,Overturned,2.0,DRAW,Mansur Abdul-Malik,Cody Brundage
0.5555555555555556,27.0,12.0,0.5681818181818181,44.0,19.0,0.4732620320855615,748.0,394.0,0.5234899328859061,596.0,284.0,0.3870967741935484,0.5434782608695652,0.5015432098765432,0.5031347962382445,0.14038371548900327,5.0,0.02779064381658175,1.0,9.124941506785213,325.0,8.920796665122742,321.0,9.714553111839027,346.0,8.170449282075035,294.0,18.193729527374824,648.0,17.730430754979157,638.0,0.6738418343472157,24.0,1.1394163964798518,41.0,6.064576509124941,216.0,6.113941639647985,220.0,2.3865231633130555,85.0,1.667438628994905,60.0,1.628451099672438,58.0,0.222325150532654,8.0,0.33692091717360784,12.0,0.6947660954145437,25.0,0.8703790360318203,31.0,1.2783696155627604,46.0,0.23331773514272341,8.309999999999999,0.19453450671607225,7.0,0.5643425362657932,20.1,1.3955534969893468,50.21666666666667,0.08423022929340196,3.0,0.30569708198239925,11.0,0.028076743097800654,1.0,0.02779064381658175,1.0,35.61666666666667,35.983333333333334,28.0,34.0,74.0,72.0,75.0,73.0,2025-06-14, USA,Middleweight,0.0,0.0,0.0,U-DEC,1.0,Edmen Shahbazyan,Edmen Shahbazyan,Andre Petroski
0.42622950819672134,61.0,35.0,0.6046511627906976,43.0,17.0,0.611023622047244,2540.0,988.0,0.5864978902953586,948.0,392.0,0.5098039215686274,0.41818181818181815,0.4208510638297872,0.45235892691951896,0.07492507492507494,5.0,0.0,0.0,14.820179820179822,989.0,9.892110586648684,489.0,13.90609390609391,928.0,6.736345246122724,333.0,35.21478521478522,2350.0,21.86783546864464,1081.0,1.333666333666334,89.0,2.1240728253540118,105.0,10.654345654345656,711.0,5.421443020903573,268.0,2.8321678321678325,189.0,2.346594740391099,116.0,1.0489510489510492,70.0,0.6271072151045178,31.0,0.3896103896103897,26.0,0.4652730950775455,23.0,0.7642357642357643,51.0,1.1126095751854348,55.0,0.1562937062937063,10.43,0.10478759271746459,5.18,0.747752247752248,49.900000000000006,0.9393122049898852,46.43333333333333,0.10489510489510491,7.0,0.06068779501011463,3.0,0.044955044955044966,3.0,0.020229265003371542,1.0,66.73333333333332,49.43333333333334,33.0,28.0,65.0,63.0,65.0,65.0,2025-06-14, USA,Women's Flyweight,0.0,0.0,0.0,U-DEC,1.0,Rose Namajunas,Rose Namajunas,Miranda Maverick
0.6261682242990654,107.0,40.0,0.65,40.0,14.0,0.4616109279321715,2123.0,1143.0,0.593915343915344,1512.0,614.0,0.45384615384615384,0.4523809523809524,0.5229007633587787,0.37258153676064126,0.1352265043948614,10.0,0.18054162487462388,9.0,18.52603110209601,1370.0,13.520561685055167,674.0,11.629479377958079,860.0,10.050150451354064,501.0,35.429344151453684,2620.0,36.288866599799405,1809.0,1.5010141987829615,111.0,1.3640922768304917,68.0,11.670047329276537,863.0,8.3851554663992,418.0,5.354969574036511,396.0,3.771313941825477,188.0,3.1913455037187286,236.0,0.7823470411233702,39.0,0.7978363759296822,59.0,0.38114343029087266,19.0,1.757944557133198,130.0,0.8425275827482448,42.0,0.17538877620013524,12.97,0.1911735205616851,9.530000000000001,1.810457516339869,133.88333333333333,0.43898361751922443,21.883333333333336,0.027045300878972278,2.0,0.020060180541624877,1.0,0.0,0.0,0.020060180541624877,1.0,73.95,49.849999999999994,38.0,31.0,72.0,70.0,76.0,76.0,2025-06-14, USA,Welterweight,0.0,0.0,1.0,U-DEC,1.0,Kamaru Usman,Kamaru Usman,Joaquin Buckley
0.6666666666666667,24.0,8.0,0.641025641025641,39.0,14.0,0.5836879432624114,1410.0,587.0,0.503030303030303,1650.0,820.0,0.3448275862068966,0.373134328358209,0.4071294559099437,0.5310580204778157,0.18151815181518152,11.0,0.09572431397574983,5.0,7.161716171617162,434.0,14.894703254626675,778.0,9.026402640264026,547.0,13.535417996171027,707.0,17.59075907590759,1066.0,28.047223994894704,1465.0,1.0726072607260726,65.0,1.9144862795149968,100.0,5.231023102310231,317.0,11.12316528398213,581.0,0.858085808580858,52.0,1.857051691129547,97.0,0.3795379537953795,23.0,0.9763880025526483,51.0,0.16501650165016502,10.0,0.4786215698787492,25.0,0.4785478547854785,29.0,1.282705807275048,67.0,0.1656765676567657,10.040000000000001,0.1768985322271857,9.24,0.1405390539053905,8.516666666666666,0.7351627313337588,38.4,0.0,0.0,0.13401403956604976,7.0,0.0,0.0,0.0,0.0,60.6,52.233333333333334,34.0,38.0,68.0,67.0,65.0,67.0,2025-06-14, USA,Bantamweight,0.0,0.0,0.0,U-DEC,0.0,Raoni Barcelos,Cody Garbrandt,Raoni Barcelos
0.7560975609756098,41.0,10.0,0.8571428571428572,7.0,1.0,0.5180288461538461,832.0,401.0,0.4529411764705882,340.0,186.0,0.2077922077922078,0.3333333333333333,0.4487034949267193,0.6213235294117647,0.014652014652014652,1.0,0.0,0.0,5.831501831501831,398.0,18.204667863554757,169.0,7.018315018315018,479.0,19.281867145421902,179.0,12.996336996336996,887.0,29.299820466786358,272.0,1.0695970695970696,73.0,3.2315978456014363,30.0,2.989010989010989,204.0,11.418312387791742,106.0,1.7728937728937728,121.0,3.5547576301615798,33.0,0.7912087912087912,54.0,1.6157989228007181,15.0,0.23443223443223443,16.0,0.21543985637342908,2.0,1.1282051282051282,77.0,0.6463195691202872,6.0,0.12293040293040294,8.39,0.16696588868940754,1.55,0.31501831501831495,21.499999999999996,0.35547576301615796,3.3,0.21978021978021978,15.0,0.0,0.0,0.04395604395604396,3.0,0.0,0.0,68.25,9.283333333333333,38.0,29.0,75.0,75.0,76.0,75.0,2025-06-14, USA,Light Heavyweight,0.0,0.0,0.0,CNC,2.0,NC,Paul Craig,Rodolfo Bellato
0.6756756756756757,37.0,12.0,0.6666666666666667,48.0,16.0,0.5774278215223096,381.0,161.0,0.5268817204301075,1116.0,528.0,0.4,0.47058823529411764,0.5389473684210526,0.5166944908180301,0.0,0.0,0.020093770931011386,1.0,10.24,256.0,12.438044206296048,619.0,4.56,114.0,8.921634293369056,444.0,19.0,475.0,24.072337575351643,1198.0,2.28,57.0,1.3864701942397857,69.0,5.48,137.0,10.066979236436705,501.0,2.48,62.0,0.984594775619558,49.0,1.12,28.0,0.9243134628265238,46.0,0.32,8.0,0.3215003348961822,16.0,0.8,20.0,0.6831882116543871,34.0,0.14520000000000002,3.6300000000000003,0.12337575351640989,6.139999999999999,0.6426666666666666,16.066666666666666,0.8191560616208975,40.766666666666666,0.04,1.0,0.1607501674480911,8.0,0.08,2.0,0.06028131279303416,3.0,25.0,49.766666666666666,29.0,34.0,70.0,70.0,74.0,73.0,2025-06-21, Azerbaijan,Middleweight,0.0,0.0,0.0,U-DEC,0.0,JunYong Park,Ismail Naurdiev,JunYong Park
0.0,1.0,1.0,0.8235294117647058,17.0,3.0,0.5517241379310345,203.0,91.0,0.6339869281045751,612.0,224.0,0.8,0.17647058823529413,0.5177664974619289,0.3660130718954248,0.1,1.0,0.04854368932038835,1.0,10.2,102.0,10.873786407766989,224.0,11.6,116.0,14.029126213592232,289.0,19.7,197.0,29.70873786407767,612.0,1.8,18.0,0.04854368932038835,1.0,7.6,76.0,7.03883495145631,145.0,0.8,8.0,3.786407766990291,78.0,0.2,2.0,0.2912621359223301,6.0,0.4,4.0,0.14563106796116504,3.0,0.5,5.0,0.8252427184466019,17.0,0.155,1.55,0.13592233009708737,2.8000000000000003,0.755,7.55,0.7378640776699029,15.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.6,32.0,36.0,74.0,74.0,72.0,79.0,2025-06-21, Azerbaijan,Heavyweight,0.0,0.0,0.0,U-DEC,0.0,Mohammed Usman,Hamdy Abdelwahab,Mohammed Usman
0.75,4.0,1.0,0.33333333333333337,3.0,2.0,0.5681818181818181,132.0,57.0,0.3666666666666667,60.0,38.0,0.2,0.0,0.4342105263157895,0.375,0.13921113689095127,1.0,0.0,0.0,9.187935034802784,66.0,9.0,12.0,8.491879350348027,61.0,28.5,38.0,21.160092807424594,152.0,24.0,32.0,3.7587006960556844,27.0,4.5,6.0,4.176334106728538,30.0,3.75,5.0,1.2529002320185614,9.0,0.75,1.0,0.4176334106728538,3.0,0.0,0.0,0.13921113689095127,1.0,0.0,0.0,0.6960556844547564,5.0,2.25,3.0,0.21577726218097448,1.55,0.255,0.33999999999999997,0.11600928074245939,0.8333333333333334,0.8,1.0666666666666667,0.13921113689095127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.183333333333334,1.3333333333333333,35.0,27.0,68.0,68.0,67.0,69.0,2025-06-21, Azerbaijan,Women's Bantamweight,0.0,0.0,0.0,U-DEC,0.0,Klaudia Sygula,Irina Alekseeva,Klaudia Sygula
0.5,10.0,5.0,0.6363636363636364,11.0,4.0,0.7987421383647799,159.0,32.0,0.49479166666666663,192.0,97.0,1.0,0.375,0.38271604938271603,0.5642458100558659,0.0,0.0,0.0,0.0,6.992481203007518,62.0,10.706713780918728,101.0,3.6090225563909772,32.0,10.176678445229681,96.0,18.27067669172932,162.0,18.975265017667844,179.0,0.0,0.0,0.10600706713780919,1.0,4.511278195488722,40.0,9.752650176678445,92.0,2.481203007518797,22.0,0.8480565371024735,8.0,0.6766917293233082,6.0,0.31802120141342755,3.0,0.11278195488721804,1.0,0.31802120141342755,3.0,0.11278195488721804,1.0,0.8480565371024735,8.0,0.11278195488721804,1.0,0.24381625441696111,2.3,0.07518796992481204,0.6666666666666667,1.7332155477031799,16.349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.866666666666667,9.433333333333334,29.0,34.0,69.0,67.0,68.0,68.0,2025-06-21, Azerbaijan,Women's Bantamweight,0.0,0.0,0.0,U-DEC,1.0,Daria Zhelezniakova,Daria Zhelezniakova,Melissa Mullins
,,,0.4285714285714286,7.0,4.0,,,,0.5490196078431373,306.0,138.0,,0.5714285714285714,,0.5070821529745042,,,0.09375,1.0,,,16.78125,179.0,,,7.78125,83.0,,,33.09375,353.0,,,3.1875,34.0,,,11.0625,118.0,,,2.53125,27.0,,,0.75,8.0,,,0.375,4.0,,,0.65625,7.0,,,0.135,1.44,,,1.3109375,13.983333333333334,,,0.0,0.0,,,0.0,0.0,0.0,10.666666666666666,32.0,28.0,70.0,72.0,71.0,72.0,2025-06-21, Azerbaijan,Welterweight,0.0,0.0,0.0,U-DEC,1.0,Seokhyeon Ko,Seokhyeon Ko,Oban Elliott
0.6363636363636364,22.0,8.0,0.625,8.0,3.0,0.529595015576324,321.0,151.0,0.303030303030303,66.0,46.0,0.4444444444444444,0.375,0.4212121212121212,0.696969696969697,0.06681514476614699,1.0,0.0,0.0,9.287305122494432,139.0,10.534351145038169,46.0,10.489977728285078,157.0,7.786259541984734,34.0,22.048997772828507,330.0,15.114503816793894,66.0,1.6035634743875278,24.0,0.6870229007633588,3.0,5.7461024498886415,86.0,9.618320610687023,42.0,1.9376391982182628,29.0,0.22900763358778628,1.0,1.469933184855234,22.0,0.6870229007633588,3.0,0.5345211581291759,8.0,0.6870229007633588,3.0,1.2026726057906458,18.0,1.8320610687022902,8.0,0.2271714922048998,3.4000000000000004,0.22900763358778628,1.0,1.0089086859688197,15.1,0.984732824427481,4.3,0.0,0.0,0.0,0.0,0.06681514476614699,1.0,0.0,0.0,14.966666666666667,4.366666666666666,31.0,30.0,69.0,68.0,70.0,70.0,2025-06-21, Azerbaijan,Featherweight,0.0,0.0,0.0,U-DEC,1.0,Muhammad Naimov,Muhammad Naimov,Bogdan Grad
0.375,8.0,5.0,0.8125,16.0,3.0,0.5227272727272727,396.0,189.0,0.5067264573991032,446.0,220.0,0.625,0.0,0.44,0.41044776119402987,0.0851063829787234,1.0,0.2373887240356083,4.0,14.97872340425532,176.0,9.792284866468842,165.0,20.851063829787233,245.0,11.988130563798219,202.0,34.04255319148936,400.0,23.857566765578632,402.0,1.5319148936170213,18.0,1.0089020771513353,17.0,10.042553191489361,118.0,7.715133531157269,130.0,3.404255319148936,40.0,1.0682492581602372,18.0,1.3617021276595744,16.0,0.11869436201780414,2.0,0.425531914893617,5.0,0.0,0.0,0.6808510638297872,8.0,0.0,0.0,0.21617021276595744,2.54,0.21186943620178042,3.5700000000000003,0.4553191489361702,5.35,0.10484668644906033,1.7666666666666666,0.0851063829787234,1.0,0.0,0.0,0.0851063829787234,1.0,0.0,0.0,11.75,16.85,31.0,32.0,70.0,69.0,69.0,70.0,2025-06-21, Azerbaijan,Lightweight,0.0,1.0,1.0,"KO/TKO, Punches",1.0,Nazim Sadykhov,Nazim Sadykhov,Nikolas Motta
