,blue_probs,red_probs,pred_winner,winner,correct_pred,event_dates,open_red,open_blue,close1_red,close1_blue,close2_red,close2_blue,fighter_red,fighter_blue
842,0.03068459,0.9693154,1,1,1,2019-09-07,-185.0,145.0,-135.0,100.0,-125.0,115.0,omari akhmedov,zak cummings
843,0.5406765,0.4593235,0,0,1,2019-09-14,135.0,-175.0,110.0,-180.0,155.0,-135.0,cole smith,miles johns
844,0.6022649,0.39773515,0,1,0,2019-09-14,,,,,,,misha cirkunov,jimmy crute
845,0.15419447,0.8458055,1,1,1,2019-09-14,-230.0,170.0,-250.0,190.0,-227.0,200.0,louis smolka,ryan macdonald
846,0.5811484,0.4188516,0,1,0,2019-09-14,-130.0,-110.0,125.0,-165.0,145.0,-152.0,chas skelly,jordan griffin
847,0.2041452,0.7958548,1,0,0,2019-09-14,-185.0,145.0,-139.0,110.0,-130.0,115.0,brad katona,hunter azure
848,0.06002009,0.9399799,1,0,0,2019-09-14,-135.0,-105.0,100.0,-143.0,123.0,-125.0,marcin tybura,augusto sakai
849,0.73446476,0.2655352,0,0,1,2019-09-14,-320.0,240.0,-556.0,365.0,-460.0,400.0,michel pereira,tristan connelly
850,0.78570175,0.21429823,0,1,0,2019-09-14,155.0,-195.0,205.0,-278.0,230.0,-240.0,uriah hall,antonio carlos junior
851,0.25266218,0.7473378,1,0,0,2019-09-14,210.0,-250.0,150.0,-185.0,160.0,-175.0,donald cerrone,justin gaethje
852,0.45518243,0.54481757,1,0,0,2019-09-14,170.0,-230.0,110.0,-149.0,129.0,-139.0,kyle prepolec,austin hubbard
853,0.81756794,0.18243204,0,2,0,2019-09-14,-170.0,130.0,105.0,-139.0,110.0,-125.0,todd duffee,jeff hughes
854,0.16932017,0.83067983,1,1,1,2019-09-14,-130.0,-110.0,-115.0,-114.0,-106.0,-105.0,glover teixeira,nikita krylov
855,0.39010894,0.60989106,1,1,1,2019-09-21,-215.0,165.0,-400.0,240.0,-303.0,325.0,claudio puelles,marcos mariano
856,0.3050667,0.6949333,1,0,0,2019-09-21,-230.0,170.0,-333.0,240.0,-290.0,250.0,sijara eubanks,bethe correia
857,0.40704858,0.5929514,1,0,0,2019-09-21,120.0,-160.0,-111.0,-120.0,100.0,-111.0,vinicius moreira,paul craig
858,0.35738462,0.6426154,1,1,1,2019-09-21,-265.0,185.0,-357.0,250.0,-300.0,275.0,sergio pettis,tyson nam
859,0.578393,0.421607,0,0,1,2019-09-21,-120.0,-120.0,-111.0,-115.0,-105.0,-111.0,marco polo reyes,kyle nelson
860,0.2627858,0.7372142,1,0,0,2019-09-21,-150.0,110.0,-115.0,-125.0,100.0,-105.0,ariane carnelossi,angela hill
861,0.34528232,0.6547177,1,0,0,2019-09-21,-120.0,-120.0,-145.0,100.0,-125.0,125.0,martin bravo,steven peterson
862,0.29417253,0.7058275,1,1,1,2019-09-21,-475.0,325.0,-625.0,400.0,-525.0,450.0,irene aldana,vanessa melo
863,0.5597553,0.44024467,0,2,0,2019-09-21,135.0,-175.0,134.0,-172.0,140.0,-154.0,brandon moreno,askar askarov
864,0.89482546,0.105174564,0,1,0,2019-09-21,-105.0,-135.0,125.0,-164.0,137.0,-145.0,carla esparza,alexa grasso
865,0.60843027,0.3915697,0,2,0,2019-09-21,-165.0,125.0,-139.0,-103.0,-117.0,110.0,yair rodriguez,jeremy stephens
866,0.67416644,0.3258336,0,1,0,2019-09-21,-245.0,175.0,-170.0,130.0,-150.0,145.0,jose quinonez,carlos huachin
867,0.44763392,0.5523661,1,0,0,2019-09-28,130.0,-170.0,170.0,-230.0,190.0,-200.0,siyar bahadurzada,ismail naurdiev
868,0.7617623,0.23823768,0,0,1,2019-09-28,-190.0,150.0,-140.0,100.0,-120.0,120.0,alen amedovski,john phillips
869,0.24097443,0.7590256,1,1,1,2019-09-28,-135.0,-105.0,-175.0,143.0,-163.0,155.0,marc diakiese,lando vannata
870,0.26693046,0.73306954,1,0,0,2019-09-28,-380.0,260.0,-455.0,300.0,-400.0,350.0,macy chiasson,lina lansberg
871,0.28184247,0.71815753,1,0,0,2019-09-28,-180.0,140.0,-158.0,135.0,-155.0,138.0,brandon davis,giga chikadze
872,0.6744684,0.3255316,0,0,1,2019-09-28,-230.0,170.0,130.0,-165.0,145.0,-152.0,alessio di chirico,makhmud muradov
873,0.123161614,0.8768384,1,1,1,2019-09-28,-400.0,280.0,-667.0,410.0,-560.0,475.0,mark madsen,danilo belluardo
874,0.77594954,0.22405045,0,1,0,2019-09-28,145.0,-185.0,120.0,-155.0,135.0,-141.0,nicolas dalby,alex oliveira
875,0.3862883,0.6137117,1,0,0,2019-09-28,-210.0,160.0,-300.0,225.0,-278.0,250.0,michal oleksiejczuk,ovince st preux
876,0.49228323,0.5077168,1,1,1,2019-09-28,,,,,,,ion cutelaba,khalil rountree jr
877,0.7405679,0.25943205,0,0,1,2019-09-28,-130.0,-110.0,-113.0,-120.0,100.0,-107.0,gunnar nelson,gilbert burns
878,0.92996675,0.07003324,0,0,1,2019-09-28,-210.0,160.0,-275.0,220.0,-270.0,235.0,jack hermansson,jared cannonier
879,0.70800835,0.29199165,0,1,0,2019-09-28,-245.0,175.0,-235.0,180.0,-222.0,195.0,jack shore,nohelin hernandez
880,0.7391708,0.26082924,0,1,0,2019-10-05,-135.0,-105.0,-172.0,140.0,-161.0,147.0,brad riddell,jamie mullarkey
881,0.30740607,0.69259393,1,0,0,2019-10-05,-140.0,100.0,155.0,-180.0,155.0,-175.0,nadia kassem,ji yeon kim
882,0.1279695,0.8720305,1,1,1,2019-10-05,-265.0,185.0,-500.0,300.0,-385.0,385.0,jake matthews,rostem akman
883,0.18988645,0.81011355,1,1,1,2019-10-05,,,,,,,megan anderson,zarah fairn
884,0.7734199,0.22658007,0,1,0,2019-10-05,155.0,-195.0,310.0,-400.0,330.0,-400.0,callan potter,maki pitolo
885,0.8836457,0.11635428,0,0,1,2019-10-05,-185.0,160.0,-111.0,-130.0,110.0,-111.0,robert whittaker,israel adesanya
886,0.7254212,0.2745788,0,0,1,2019-10-05,130.0,-170.0,-120.0,-115.0,-105.0,100.0,justin tafa,yorgan de castro
887,0.45890725,0.54109275,1,2,0,2019-10-05,-265.0,185.0,-227.0,180.0,-210.0,185.0,khalid taha,bruno silva
888,0.6615658,0.3384342,0,0,1,2019-10-05,170.0,-230.0,118.0,-141.0,120.0,-138.0,luke jumeau,dhiego lima
889,0.13539422,0.8646058,1,0,0,2019-10-05,-130.0,-110.0,110.0,-135.0,115.0,-130.0,al iaquinta,dan hooker
890,0.32618475,0.67381525,1,0,0,2019-10-05,,,,,,,tai tuivasa,serghei spivac
891,0.34556293,0.65443707,1,1,1,2019-10-12,-210.0,160.0,-189.0,155.0,-175.0,162.0,deiveson figueiredo,tim elliott
892,0.33097702,0.669023,1,1,1,2019-10-12,-190.0,150.0,-305.0,240.0,-290.0,255.0,mike davis,thomas gifford
893,0.4667735,0.5332265,1,1,1,2019-10-12,-230.0,170.0,-172.0,130.0,-150.0,140.0,jj aldrich,lauren mueller
894,0.34876287,0.65123713,1,1,1,2019-10-12,-270.0,190.0,-400.0,300.0,-370.0,310.0,marvin vettori,andrew sanchez
895,0.12035847,0.87964153,1,1,1,2019-10-12,-230.0,170.0,-250.0,200.0,-242.0,210.0,miguel baeza,hector aldana
896,0.34609026,0.65390974,1,1,1,2019-10-12,-195.0,155.0,-152.0,118.0,-138.0,125.0,marlon vera,andre ewell
897,0.26541722,0.7345828,1,0,0,2019-10-12,-110.0,-130.0,-145.0,110.0,-130.0,125.0,max griffin,alex morono
898,0.17017078,0.8298292,1,1,1,2019-10-12,-215.0,165.0,-183.0,150.0,-175.0,158.0,ryan spann,devin clark
899,0.21328169,0.7867183,1,1,1,2019-10-12,125.0,-165.0,130.0,-161.0,136.0,-150.0,matt frevola,luis pena
900,0.5295218,0.47047818,0,0,1,2019-10-12,-245.0,175.0,-185.0,150.0,-175.0,160.0,mackenzie dern,amanda ribas
901,0.54690516,0.45309484,0,1,0,2019-10-12,-175.0,135.0,-160.0,125.0,-145.0,140.0,niko price,james vick
902,0.38592768,0.6140723,1,1,1,2019-10-12,185.0,-265.0,150.0,-189.0,162.0,-175.0,cub swanson,kron gracie
903,0.16623068,0.8337693,1,1,1,2019-10-12,,,,,,,joanna jedrzejczyk,michelle waterson gomez
904,0.3320638,0.6679362,1,1,1,2019-10-12,-150.0,110.0,-140.0,110.0,-137.0,120.0,eryk anders,gerald meerschaert
905,0.5974352,0.40256482,0,1,0,2019-10-18,-125.0,105.0,140.0,-185.0,160.0,-170.0,charles rosa,manny bermudez
906,0.11786258,0.8821374,1,0,0,2019-10-18,-225.0,190.0,110.0,-150.0,130.0,-139.0,daniel spitz,tanner boser
907,0.13460088,0.8653991,1,1,1,2019-10-18,170.0,-230.0,135.0,-172.0,140.0,-155.0,brendan allen,kevin holland
908,0.20886153,0.79113847,1,0,0,2019-10-18,185.0,-215.0,150.0,-189.0,162.0,-170.0,court mcgee,sean brady
909,0.79231596,0.20768407,0,1,0,2019-10-18,125.0,-165.0,125.0,-159.0,139.0,-150.0,randy costa,boston salmon
910,0.12800014,0.87199986,1,0,0,2019-10-18,-170.0,130.0,-115.0,-111.0,-110.0,-105.0,kyle bochniak,sean woodson
911,0.27492183,0.72507817,1,0,0,2019-10-18,115.0,-135.0,-139.0,-105.0,-115.0,110.0,deron winn,darren stewart
912,0.75661457,0.24338545,0,1,0,2019-10-18,-210.0,170.0,-170.0,125.0,-152.0,150.0,maycee barber,gillian robertson
913,0.17164505,0.82835495,1,1,1,2019-10-18,135.0,-155.0,150.0,-200.0,170.0,-175.0,joe lauzon,jonathan pearce
914,0.21627766,0.78372234,1,2,0,2019-10-18,-450.0,350.0,-400.0,275.0,-357.0,325.0,greg hardy,ben sosoli
915,0.6623802,0.33761975,0,1,0,2019-10-18,-110.0,-110.0,-140.0,100.0,-125.0,120.0,yair rodriguez,jeremy stephens
916,0.6954258,0.3045742,0,1,0,2019-10-18,-185.0,145.0,-200.0,160.0,-185.0,170.0,dominick reyes,chris weidman
917,0.21870816,0.78129184,1,1,1,2019-10-18,-195.0,170.0,-640.0,385.0,-500.0,470.0,molly mccann,diana belbita
918,0.31264186,0.68735814,1,1,1,2019-10-26,125.0,-165.0,200.0,-250.0,205.0,-240.0,raphael pessoa,jeff hughes
919,0.7309655,0.26903453,0,1,0,2019-10-26,,,,,,,loma lookboonmee,aleksandra albu
920,0.49536037,0.5046396,1,0,0,2019-10-26,175.0,-245.0,190.0,-250.0,200.0,-225.0,maurice greene,sergei pavlovich
921,0.6336086,0.36639145,0,0,1,2019-10-26,150.0,-190.0,170.0,-200.0,170.0,-195.0,enrique barzola,movsar evloev
922,0.6659774,0.33402258,0,0,1,2019-10-26,145.0,-185.0,155.0,-190.0,165.0,-180.0,alex white,rafael fiziev
923,0.52116156,0.4788384,0,1,0,2019-10-26,-215.0,165.0,-190.0,110.0,-139.0,165.0,randa markos,ashley yoder
924,0.26400208,0.7359979,1,1,1,2019-10-26,-230.0,170.0,-172.0,136.0,-156.0,145.0,muslim salikhov,laureano staropoli
925,0.43941247,0.5605875,1,1,1,2019-10-26,-350.0,250.0,-325.0,225.0,-278.0,265.0,ciryl gane,dontale mayes
926,0.094099045,0.90590096,1,0,0,2019-10-26,155.0,-195.0,150.0,-190.0,165.0,-175.0,frank camacho,beneil dariush
927,0.7323203,0.2676797,0,0,1,2019-10-26,-245.0,175.0,-275.0,200.0,-250.0,235.0,michael johnson,stevie ray
928,0.22412258,0.7758774,1,1,1,2019-10-26,125.0,-165.0,140.0,-172.0,140.0,-160.0,demian maia,ben askren
929,0.77034616,0.22965382,0,1,0,2019-11-02,155.0,-195.0,140.0,-182.0,157.0,-172.0,corey anderson,johnny walker
930,0.6301087,0.36989132,0,0,1,2019-11-02,125.0,-165.0,-110.0,-139.0,110.0,-110.0,julio arce,hakeem dawodu
931,0.53658545,0.46341458,0,1,0,2019-11-02,,,,,,,katlyn cerminara,jennifer maia
932,0.29735804,0.70264196,1,0,0,2019-11-02,130.0,-170.0,137.0,-164.0,140.0,-157.0,andrei arlovski,jairzinho rozenstruik
933,0.22166604,0.77833396,1,0,0,2019-11-02,175.0,-245.0,137.0,-185.0,160.0,-164.0,brad tavares,edmen shahbazyan
934,0.06256127,0.9374387,1,1,1,2019-11-02,-185.0,145.0,-250.0,180.0,-220.0,200.0,shane burgos,makwan amirkhani
935,0.5941019,0.40589806,0,1,0,2019-11-02,-110.0,-110.0,-155.0,125.0,-147.0,135.0,jorge masvidal,nate diaz
936,0.5539472,0.44605282,0,1,0,2019-11-02,-110.0,-130.0,137.0,-170.0,150.0,-164.0,kevin lee,gregor gillespie
937,0.4122395,0.5877605,1,1,1,2019-11-02,-170.0,130.0,-118.0,-111.0,-111.0,-102.0,derrick lewis,blagoy ivanov
938,0.7084755,0.29152456,0,1,0,2019-11-02,-135.0,-105.0,-120.0,-111.0,-111.0,100.0,stephen thompson,vicente luque
939,0.541872,0.458128,0,0,1,2019-11-02,-155.0,115.0,-227.0,165.0,-190.0,187.0,kelvin gastelum,darren till
940,0.36385632,0.6361437,1,1,1,2019-11-02,-120.0,-120.0,-125.0,-110.0,-110.0,100.0,lyman good,chance rencountre
941,0.15922487,0.84077513,1,0,0,2019-11-09,-190.0,150.0,-165.0,100.0,-125.0,145.0,roman kopylov,karl roberson
942,0.14441502,0.855585,1,1,1,2019-11-09,-175.0,135.0,-400.0,265.0,-315.0,300.0,magomed ankalaev,dalcha lungiambula
943,0.4155931,0.5844069,1,0,0,2019-11-09,-180.0,140.0,-115.0,-115.0,-105.0,-105.0,jessica rose clark,pannie kianzad
944,0.42763352,0.5723665,1,0,0,2019-11-09,125.0,-165.0,110.0,-139.0,115.0,-130.0,alexander yakovlev,roosevelt roberts
945,0.56971836,0.4302816,0,0,1,2019-11-09,-245.0,175.0,-333.0,220.0,-260.0,250.0,abubakar nurmagomedov,david zawada
946,0.41249543,0.58750457,1,1,1,2019-11-09,-210.0,160.0,-245.0,180.0,-222.0,210.0,rustam khabilov,sergey khandozhko
947,0.7736662,0.22633378,0,0,1,2019-11-09,-135.0,-105.0,-139.0,110.0,-130.0,115.0,ramazan emeev,anthony rocco martin
948,0.48636764,0.51363236,1,1,1,2019-11-09,-270.0,190.0,-145.0,109.0,-129.0,125.0,shamil gamzatov,klidson abreu
949,0.24614775,0.75385225,1,0,0,2019-11-09,-175.0,135.0,-235.0,170.0,-200.0,195.0,khadis ibragimov,ed herman
950,0.13500154,0.86499846,1,0,0,2019-11-09,-265.0,185.0,-250.0,200.0,-240.0,210.0,zelim imadaev,danny roberts
951,0.20556206,0.79443794,1,1,1,2019-11-09,-175.0,150.0,-333.0,230.0,-270.0,250.0,alexander volkov,greg hardy
952,0.16477668,0.8352233,1,1,1,2019-11-09,-270.0,190.0,-303.0,235.0,-275.0,245.0,zabit magomedsharipov,calvin kattar
953,0.34369195,0.65630805,1,0,0,2019-11-09,,,,,,,grigory popov,davey grant
954,0.21462178,0.7853782,1,0,0,2019-11-16,150.0,-190.0,165.0,-200.0,170.0,-190.0,sergio moraes,james krause
955,0.42093801,0.579062,1,0,0,2019-11-16,145.0,-185.0,175.0,-240.0,205.0,-213.0,vanessa melo,tracy cortez
956,0.1590125,0.8409875,1,1,1,2019-11-16,,,,,,,ariane da silva,isabela de padua
957,0.81781155,0.18218844,0,1,0,2019-11-16,-170.0,130.0,-278.0,190.0,-225.0,225.0,douglas silva de andrade,renan barao
958,0.26472217,0.73527783,1,0,0,2019-11-16,-180.0,140.0,-139.0,110.0,-130.0,115.0,warlley alves,randy brown
959,0.3683362,0.6316638,1,1,1,2019-11-16,,,,,,,francisco trinaldo,king green
960,0.32502067,0.6749793,1,1,1,2019-11-16,-215.0,165.0,-430.0,275.0,-357.0,345.0,ricardo ramos,eduardo garagorri
961,0.82949686,0.17050311,0,0,1,2019-11-16,-120.0,-120.0,100.0,-135.0,115.0,-125.0,antonio arroyo,andre muniz
962,0.14373523,0.85626477,1,1,1,2019-11-16,-335.0,245.0,-400.0,300.0,-385.0,320.0,charles oliveira,jared gordon
963,0.098149896,0.9018501,1,2,0,2019-11-16,-215.0,165.0,-250.0,180.0,-210.0,200.0,mauricio rua,paul craig
964,0.27911013,0.72088987,1,1,1,2019-11-16,,,,,,,jan blachowicz,jacare souza
965,0.28688645,0.71311355,1,0,0,2019-11-16,-260.0,180.0,125.0,-155.0,135.0,-152.0,markus perez,wellington turman
966,0.043131292,0.9568687,1,1,1,2019-12-07,-155.0,115.0,-278.0,185.0,-220.0,225.0,virna jandiroba,mallory martin
967,0.38009787,0.61990213,1,1,1,2019-12-07,-180.0,150.0,-400.0,300.0,-400.0,330.0,joe solecki,matt wiman
968,0.22329664,0.77670336,1,1,1,2019-12-07,-185.0,160.0,110.0,-140.0,120.0,-130.0,bryce mitchell,matt sayles
969,0.7731386,0.22686143,0,1,0,2019-12-07,,,,,,,aspen ladd,yana santos
970,0.23287392,0.7671261,1,0,0,2019-12-07,130.0,-160.0,215.0,-278.0,225.0,-255.0,thiago alves,tim means
971,0.2279911,0.7720089,1,1,1,2019-12-07,-260.0,200.0,-500.0,350.0,-450.0,400.0,makhmud muradov,trevor smith
972,0.7075825,0.29241756,0,2,0,2019-12-07,110.0,-140.0,-152.0,120.0,-140.0,130.0,marina rodriguez,cynthia calvillo
973,0.7334667,0.26653332,0,1,0,2019-12-07,-230.0,170.0,-357.0,255.0,-305.0,275.0,billy quarantillo,jacob kilburn
974,0.69389933,0.30610067,0,1,0,2019-12-07,-160.0,130.0,-161.0,112.0,-132.0,130.0,rob font,ricky simon
975,0.3460222,0.6539778,1,0,0,2019-12-07,115.0,-145.0,130.0,-161.0,130.0,-150.0,stefan struve,ben rothwell
976,0.20105338,0.7989466,1,2,0,2019-12-07,115.0,-145.0,180.0,-240.0,200.0,-222.0,cody stamann,song yadong
977,0.39534736,0.60465264,1,0,0,2019-12-07,-135.0,105.0,125.0,-152.0,130.0,-145.0,alistair overeem,jairzinho rozenstruik
978,0.85292536,0.14707462,0,0,1,2019-12-14,-245.0,195.0,-250.0,200.0,-240.0,205.0,ketlen vieira,irene aldana
979,0.55581695,0.44418305,0,1,0,2019-12-14,-145.0,115.0,-133.0,-111.0,-111.0,113.0,punahele soriano,oskar piechota
980,0.35065955,0.64934045,1,1,1,2019-12-14,160.0,-200.0,162.0,-225.0,185.0,-189.0,jessica eye,viviane araujo
981,0.4425168,0.5574832,1,1,1,2019-12-14,100.0,-130.0,137.0,-164.0,144.0,-160.0,brandon moreno,kai kara france
982,0.43191206,0.56808794,1,1,1,2019-12-14,-155.0,125.0,-165.0,125.0,-152.0,145.0,chase hooper,daniel teymur
983,0.3800254,0.6199746,1,1,1,2019-12-14,-350.0,275.0,-357.0,275.0,-355.0,295.0,matt brown,ben saunders
984,0.32109952,0.6789005,1,0,0,2019-12-14,-130.0,100.0,-125.0,-107.0,-113.0,100.0,ian heinisch,omari akhmedov
985,0.72511566,0.27488437,0,1,0,2019-12-14,-175.0,135.0,-175.0,142.0,-162.0,150.0,marlon moraes,jose aldo
986,0.23162001,0.76838,1,1,1,2019-12-14,-155.0,125.0,-300.0,225.0,-278.0,250.0,geoff neal,mike perry
987,0.22438395,0.77561605,1,1,1,2019-12-14,-265.0,185.0,-500.0,375.0,-470.0,385.0,petr yan,urijah faber
988,0.16974258,0.8302574,1,1,1,2019-12-14,-400.0,280.0,-460.0,340.0,-410.0,365.0,amanda nunes,germaine de randamie
989,0.3370397,0.6629603,1,0,0,2019-12-14,-245.0,175.0,-200.0,162.0,-189.0,170.0,max holloway,alexander volkanovski
990,0.28618205,0.71381795,1,1,1,2019-12-14,-200.0,170.0,-205.0,165.0,-190.0,175.0,kamaru usman,colby covington
991,0.40572202,0.594278,1,1,1,2019-12-21,-280.0,220.0,-675.0,450.0,-625.0,470.0,ciryl gane,tanner boser
992,0.66902065,0.33097932,0,1,0,2019-12-21,,,,,,,alatengheili,ryan benoit
993,0.41089427,0.5891057,1,1,1,2019-12-21,-160.0,130.0,-315.0,187.0,-227.0,260.0,alexandre pantoja,matt schnell
994,0.40432918,0.5956708,1,0,0,2019-12-21,120.0,-150.0,180.0,-250.0,210.0,-222.0,dong hyun ma,omar morales
995,0.26199454,0.73800546,1,1,1,2019-12-21,-160.0,130.0,-350.0,240.0,-303.0,290.0,seungwoo choi,suman mokhtarian
996,0.49363023,0.50636977,1,0,0,2019-12-21,-350.0,250.0,-210.0,162.0,-189.0,175.0,miranda granger,amanda lemos
997,0.24942452,0.7505755,1,1,1,2019-12-21,135.0,-165.0,-111.0,-125.0,105.0,-111.0,raoni barcelos,said nurmagomedov
998,0.33219022,0.6678098,1,1,1,2019-12-21,,,,,,,da woon jung,mike rodriguez
999,0.42294252,0.5770575,1,0,0,2019-12-21,-280.0,220.0,-420.0,250.0,-333.0,335.0,dooho choi,charles jourdain
1000,0.43205357,0.56794643,1,1,1,2019-12-21,115.0,-145.0,123.0,-152.0,125.0,-143.0,volkan oezdemir,aleksandar rakic
1001,0.22862518,0.7713748,1,1,1,2019-12-21,,,,,,,kyung ho kang,pingyuan liu
1002,0.7450671,0.25493288,0,0,1,2019-12-21,150.0,-175.0,150.0,-210.0,175.0,-175.0,frankie edgar,chan sung jung
1003,0.39704943,0.6029506,1,1,1,2019-12-21,100.0,-130.0,105.0,-139.0,110.0,-125.0,junyong park,marc andre barriault
1004,0.5972017,0.40279827,0,1,0,2020-01-18,140.0,-170.0,-132.0,100.0,-125.0,112.0,aleksa camur,justin ledet
1005,0.40076554,0.59923446,1,1,1,2020-01-18,260.0,-335.0,250.0,-350.0,285.0,-333.0,drew dober,nasrat haqparast
