date,target_pct_opening_ev,candidate_count,qualifying_unique_combinations,opening_ev_pct,held_ev_pct,zero_target_no_bet,minimum_stake_scaler,maximum_stake_scaler,scenario_realized_return_min_pct,scenario_realized_return_max_pct
2025-02-15,100,10000,627,13.350269660846317,13.350269660846317,False,0.8534534056081671,1.0,-20.537838168771785,0.6335985965170364
2025-02-22,50,10000,8856,5.399103975356959,2.6995519876784795,False,0.5,0.999761322158288,7.04613810281316,17.874199323420033
2025-02-22,60,10000,7354,5.399103975356959,3.2394623852141753,False,0.6,0.9998845107017957,8.45536572337579,20.16460108640047
2025-02-22,70,10000,5810,5.399103975356959,3.779372782749871,False,0.7,0.9999762905187576,9.864593343938422,21.56044795358762
2025-02-22,80,10000,4283,5.399103975356959,4.3192831802855665,False,0.7999999999999999,0.9999820797091677,11.317450063298095,22.95044928113754
2025-02-22,90,10000,2362,5.399103975356959,4.859193577821263,False,0.9,0.9999732066776269,13.318403703575276,24.34084396615726
2025-02-22,100,10000,53,5.399103975356959,5.399103975356959,False,1.0,1.0,17.619014088020023,17.619014088020023
2025-03-01,50,10000,10000,7.72894515161289,3.864472575806445,False,0.5,0.7426026691557084,14.289339661913875,17.16624438467006
2025-03-01,60,10000,10000,7.72894515161289,4.637367090967734,False,0.6,0.89112320298685,17.147207594296653,20.599493261604067
2025-03-01,70,10000,9058,7.72894515161289,5.410261606129023,False,0.7,0.9999960148219633,20.005075526679423,24.03274213853808
2025-03-01,80,10000,6130,7.72894515161289,6.1831561212903114,False,0.7999999999999999,0.9999952168256221,22.862943459062198,26.79582612415817
2025-03-01,90,10000,3887,7.72894515161289,6.956050636451601,False,0.9,0.9998368057281247,25.744450473935327,28.007995740587948
2025-03-01,100,10000,150,7.72894515161289,7.72894515161289,False,1.0,1.0,30.56835578459493,30.56835578459493
2025-03-08,50,10000,10000,9.531184224374561,4.765592112187281,False,0.5,0.73464946764358,-10.494827604280873,-1.5799157782023578
2025-03-08,60,10000,10000,9.531184224374561,5.718710534624737,False,0.6000000000000001,0.881579361172296,-12.593793125137049,-1.8958989338428296
2025-03-08,70,10000,9627,9.531184224374561,6.671828957062193,False,0.7,0.9999634554446376,-14.692758645993223,-2.211882089483301
