date,shift_pct,event_return_pct,bankroll_before_event,expected_event_profit,bankroll_after_event,cumulative_return_pct,pct_of_opening_ev_test_set,pct_of_opening_ev_event
2024-11-02,0.0,0.9221324159634572,7394.173507116145,68.18407080169982,7462.3575779178445,113.21021651193841,30.837709343823438,9.252594938014381
2024-11-09,0.0,0.1856056356289577,7462.3575779178445,13.850556215399592,7476.208134133244,113.60594668952126,30.837709343823438,2.426686328358328
2024-11-16,0.0,1.7660649524739644,7476.208134133244,132.0346916309345,7608.242825764179,117.37836645040511,30.837709343823438,16.19617231695829
2024-11-23,0.0,0.0,7608.242825764179,0.0,7608.242825764179,117.37836645040511,30.837709343823438,
2024-12-07,0.0,6.613671762796968,7608.242825764179,503.1842074125925,8111.427033176771,131.7550580907649,30.837709343823438,47.68433227644841
2024-12-14,0.0,3.807898453546436,8111.427033176771,308.87490455688567,8420.301937733657,140.58005536381876,30.837709343823438,27.856000891260045
2025-01-11,0.0,0.0132337211410132,8420.301937733657,1.114319277670802,8421.416257011328,140.61189305746652,30.837709343823438,0.7574451069512512
2025-01-18,0.0,3.570553707184524,8421.416257011328,300.69119036216034,8722.107447373488,149.20306992495676,30.837709343823438,35.16943657271905
2025-02-01,0.0,3.6667367115510223,8722.107447373488,319.8167157937678,9041.924163167256,158.34069037620733,30.837709343823438,22.3965480032945
2025-02-08,0.0,2.797838188890656,9041.924163167256,252.97840724762682,9294.902570414883,165.5686448689966,30.837709343823438,25.95009263408919
2025-02-15,0.0,0.7766296803681486,9294.902570414883,72.1869721231451,9367.089542538028,167.63112978680078,30.837709343823438,4.105085217018496
2025-02-22,0.0,1.125604713379282,9367.089542538028,105.43640139726449,9472.525943935292,170.64359839815123,30.837709343823438,16.359142250674182
2025-03-01,0.0,3.489009049887434,9472.525943935292,330.4972874368377,9803.02323137213,180.08637803920368,30.837709343823438,43.549613951583495
2025-03-08,0.0,2.68534444798425,9803.02323137213,263.24494007825706,10066.268171450387,187.60766204143962,30.837709343823438,30.759423248286026
2025-03-15,0.0,6.306706798935356,10066.268171450387,634.850019167925,10701.118190618312,205.74623401766607,30.837709343823438,44.8957467899179
2025-03-22,0.0,0.9147122225341742,10701.118190618312,97.88443603741325,10799.002626655725,208.54293219016355,30.837709343823438,15.805250857076887
2025-03-29,0.0,4.306086918871234,10799.002626655725,465.0144394749823,11264.017066130707,221.82905903230593,30.837709343823438,33.868946322740804
2025-04-05,0.0,0.2398089237269586,11264.017066130707,27.012118094711695,11291.02918422542,222.60083383501197,30.837709343823438,7.6478452742154595
